Time,WR,HR,VE,BF,VO2rel,HRR,VO2,,,
62,25,82,18920.04,17,12.6336,25.23364486,0.80097024,,,
63,25,82,18920.04,16,12.7129,25.23364486,0.80599786,,,
64,25,82,18920.04,16,12.7922,25.23364486,0.81102548,,,
65,25,82,18490.29,16,12.9087,25.23364486,0.81841158,,,
66,25,81,18490.29,16,13.037,24.29906542,0.8265458,,,
67,25,81,18490.29,16,13.1653,24.29906542,0.83468002,,,
68,25,81,18490.29,15,13.2936,24.29906542,0.84281424,,,
69,25,81,18633.54,15,13.5941,24.29906542,0.86186594,,,
70,25,81,18633.54,15,13.9432,24.29906542,0.88399888,,,
71,25,80,18633.54,15,14.2923,23.36448598,0.90613182,,,
72,25,80,18335.58,15,14.6414,23.36448598,0.92826476,,,
73,25,80,18335.58,14,12.701,23.36448598,0.8052434,,,
74,25,80,18335.58,14,10.3246,23.36448598,0.65457964,,,
75,25,79,15814.38,14,8.1926,22.42990654,0.51941084,,,
76,25,79,15814.38,15,7.8534,22.42990654,0.49790556,,,
77,25,79,15814.38,15,7.5142,22.42990654,0.47640028,,,
78,25,78,17304.18,15,8.1911,21.4953271,0.51931574,,,
79,25,78,17304.18,16,10.0609,21.4953271,0.63786106,,,
80,25,77,17304.18,16,11.9307,20.56074766,0.75640638,,,
81,25,76,17304.18,17,13.8004,19.62616822,0.87494536,,,
82,25,76,19223.73,17,14.1229,19.62616822,0.89539186,,,
83,25,76,19223.73,16,14.1057,19.62616822,0.89430138,,,
84,25,75,19223.73,16,14.0886,18.69158879,0.89321724,,,
85,25,75,19223.73,16,14.0714,18.69158879,0.89212676,,,
86,25,75,19223.73,16,14.0542,18.69158879,0.89103628,,,
87,25,75,18031.89,16,13.2158,18.69158879,0.83788172,,,
88,25,75,18031.89,16,11.7321,18.69158879,0.74381514,,,
89,25,75,18031.89,16,10.2484,18.69158879,0.64974856,,,
90,25,75,17796.96,16,8.7647,18.69158879,0.55568198,,,
91,25,75,17796.96,16,9.1521,18.69158879,0.58024314,,,
92,25,75,17796.96,16,9.7021,18.69158879,0.61511314,,,
93,25,75,17796.96,16,10.2521,18.69158879,0.64998314,,,
94,25,74,17613.6,16,10.7379,17.75700935,0.68078286,,,
95,25,74,17613.6,16,11.041,17.75700935,0.6999994,,,
96,25,74,17613.6,16,11.3441,17.75700935,0.71921594,,,
97,25,75,17613.6,17,11.6471,18.69158879,0.73842614,,,
98,25,75,18043.35,17,11.569,18.69158879,0.7334746,,,
99,25,75,18043.35,17,11.2149,18.69158879,0.71102466,,,
100,25,75,18043.35,16,10.8608,18.69158879,0.68857472,,,
101,25,75,18432.99,16,10.6777,18.69158879,0.67696618,,,
102,25,74,18432.99,16,10.7125,17.75700935,0.6791725,,,
103,25,74,18432.99,16,10.7472,17.75700935,0.68137248,,,
104,25,74,18432.99,16,10.782,17.75700935,0.6835788,,,
105,25,74,18129.3,16,10.6698,17.75700935,0.67646532,,,
106,25,74,18129.3,16,10.521,17.75700935,0.6670314,,,
107,25,74,18129.3,16,10.3721,17.75700935,0.65759114,,,
108,25,74,15315.87,16,10.0668,17.75700935,0.63823512,,,
109,25,75,15315.87,16,8.9404,18.69158879,0.56682136,,,
110,25,75,15315.87,16,7.8139,18.69158879,0.49540126,,,
111,25,75,16536.36,16,8.0505,18.69158879,0.5104017,,,
112,25,75,16536.36,17,9.4481,18.69158879,0.59900954,,,
113,25,75,16536.36,17,10.8458,18.69158879,0.68762372,,,
114,25,75,16398.84,17,11.8695,18.69158879,0.7525263,,,
115,25,75,16398.84,17,11.3974,18.69158879,0.72259516,,,
116,25,75,16398.84,18,10.9252,18.69158879,0.69265768,,,
117,25,75,15986.28,18,10.4531,18.69158879,0.66272654,,,
118,25,75,15986.28,18,9.9326,18.69158879,0.62972684,,,
119,25,76,15986.28,18,9.3823,19.62616822,0.59483782,,,
120,25,76,15562.26,18,8.8321,19.62616822,0.55995514,,,
121,25,76,15562.26,18,9.3405,19.62616822,0.5921877,,,
122,25,75,15562.26,18,10.221,18.69158879,0.6480114,,,
123,25,75,14868.93,19,11.1015,18.69158879,0.7038351,,,
124,25,75,14868.93,19,11.0821,18.69158879,0.70260514,,,
125,25,75,14805.9,19,11.0627,18.69158879,0.70137518,,,
126,25,74,14805.9,20,10.9412,17.75700935,0.69367208,,,
127,25,75,14805.9,20,10.6666,18.69158879,0.67626244,,,
128,25,75,17355.75,20,10.392,18.69158879,0.6588528,,,
129,25,75,17355.75,20,10.7688,18.69158879,0.68274192,,,
130,25,76,17355.75,20,11.3991,19.62616822,0.72270294,,,
131,25,76,17355.75,20,12.0293,19.62616822,0.76265762,,,
132,25,76,17355.75,20,12.6596,19.62616822,0.80261864,,,
133,25,75,16817.13,20,12.5847,18.69158879,0.79786998,,,
134,25,75,16817.13,20,11.8047,18.69158879,0.74841798,,,
135,25,76,16817.13,19,11.0248,19.62616822,0.69897232,,,
136,25,76,16817.13,19,10.2448,19.62616822,0.64952032,,,
137,25,77,16490.52,19,9.8814,20.56074766,0.62648076,,,
138,25,77,16490.52,19,9.7327,20.56074766,0.61705318,,,
139,25,77,16490.52,19,9.5839,20.56074766,0.60761926,,,
140,25,77,16490.52,18,9.4352,20.56074766,0.59819168,,,
141,25,77,15865.95,18,9.413,20.56074766,0.5967842,,,
142,25,76,15865.95,18,9.9674,19.62616822,0.63193316,,,
143,25,76,15865.95,18,10.5217,19.62616822,0.66707578,,,
144,25,76,15865.95,17,11.0761,19.62616822,0.70222474,,,
145,25,76,16215.48,17,11.1614,19.62616822,0.70763276,,,
146,25,76,16215.48,17,10.9592,19.62616822,0.69481328,,,
147,25,76,16215.48,17,10.7569,19.62616822,0.68198746,,,
148,25,75,16633.77,17,10.5794,18.69158879,0.67073396,,,
149,25,75,16633.77,17,10.6866,18.69158879,0.67753044,,,
150,25,75,16633.77,16,10.7938,18.69158879,0.68432692,,,
151,25,75,16633.77,16,10.901,18.69158879,0.6911234,,,
152,25,75,16885.89,16,10.9485,18.69158879,0.6941349,,,
153,25,74,16885.89,16,10.8692,17.75700935,0.68910728,,,
154,25,74,16885.89,16,10.7899,17.75700935,0.68407966,,,
155,25,74,16885.89,15,10.7106,17.75700935,0.67905204,,,
156,25,74,15527.88,15,10.445,17.75700935,0.662213,,,
157,25,74,15527.88,15,10.0746,17.75700935,0.63872964,,,
158,25,74,15527.88,15,9.7042,17.75700935,0.61524628,,,
159,25,75,15487.77,15,9.3338,18.69158879,0.59176292,,,
160,25,74,15487.77,16,9.4068,17.75700935,0.59639112,,,
161,25,74,15487.77,16,9.4797,17.75700935,0.60101298,,,
162,25,75,15883.14,16,9.5526,18.69158879,0.60563484,,,
163,25,74,15883.14,16,9.8751,17.75700935,0.62608134,,,
164,25,74,15883.14,16,10.4473,17.75700935,0.66235882,,,
165,25,74,15883.14,16,11.0194,17.75700935,0.69862996,,,
166,25,74,16679.61,16,10.9813,17.75700935,0.69621442,,,
167,25,74,16679.61,17,10.4637,17.75700935,0.66339858,,,
168,25,75,16679.61,17,9.9461,18.69158879,0.63058274,,,
169,25,75,16817.13,17,9.5425,18.69158879,0.6049945,,,
170,25,75,16817.13,17,9.405,18.69158879,0.596277,,,
171,25,76,16817.13,17,9.2676,19.62616822,0.58756584,,,
172,25,76,15997.74,17,9.1301,19.62616822,0.57884834,,,
173,25,76,15997.74,17,9.227,19.62616822,0.5849918,,,
174,25,76,15997.74,17,9.5989,19.62616822,0.60857026,,,
175,25,76,15814.38,17,9.9709,19.62616822,0.63215506,,,
176,25,76,15814.38,18,10.1914,19.62616822,0.64613476,,,
177,25,77,15814.38,18,10.3586,20.56074766,0.65673524,,,
178,25,77,15814.38,18,10.5259,20.56074766,0.66734206,,,
179,25,78,16719.72,18,10.6872,21.4953271,0.67756848,,,
180,25,78,16719.72,18,10.836,21.4953271,0.6870024,,,
181,25,78,16719.72,18,10.9848,21.4953271,0.69643632,,,
182,25,78,16204.02,18,11.1336,21.4953271,0.70587024,,,
183,25,78,16204.02,18,11.0761,21.4953271,0.70222474,,,
184,25,79,16204.02,18,10.7561,22.42990654,0.68193674,,,
185,25,79,16845.78,18,10.4361,22.42990654,0.66164874,,,
186,25,78,16845.78,18,10.425,21.4953271,0.660945,,,
187,25,78,16845.78,18,10.5115,21.4953271,0.6664291,,,
188,25,78,16037.85,19,10.5979,21.4953271,0.67190686,,,
189,25,78,16037.85,19,10.5992,21.4953271,0.67198928,,,
190,25,77,16037.85,19,10.5219,20.56074766,0.66708846,,,
191,25,77,16501.98,19,10.4551,20.56074766,0.66285334,,,
192,25,77,16501.98,19,10.9022,20.56074766,0.69119948,,,
193,25,77,16501.98,19,11.3493,20.56074766,0.71954562,,,
194,25,77,17527.65,19,11.7964,20.56074766,0.74789176,,,
195,25,77,17527.65,19,11.7099,20.56074766,0.74240766,,,
196,25,77,17527.65,19,11.5365,20.56074766,0.7314141,,,
197,25,76,16937.46,19,11.3632,19.62616822,0.72042688,,,
198,25,76,16937.46,19,11.0001,19.62616822,0.69740634,,,
199,25,76,16937.46,19,10.1492,19.62616822,0.64345928,,,
200,25,75,16937.46,19,9.2983,18.69158879,0.58951222,,,
201,25,76,16284.24,19,8.9778,19.62616822,0.56919252,,,
202,25,76,16284.24,19,10.0211,19.62616822,0.63533774,,,
203,25,76,17052.06,19,11.0644,19.62616822,0.70148296,,,
204,25,76,17052.06,20,11.4401,19.62616822,0.72530234,,,
205,25,76,17052.06,20,11.4718,19.62616822,0.72731212,,,
206,25,76,17052.06,20,11.5035,19.62616822,0.7293219,,,
207,25,75,16719.72,20,11.2041,18.69158879,0.71033994,,,
208,25,75,16719.72,20,10.7341,18.69158879,0.68054194,,,
209,25,74,16719.72,19,10.2641,17.75700935,0.65074394,,,
210,25,74,17183.85,19,9.7859,17.75700935,0.62042606,,,
211,25,74,17183.85,19,9.2346,17.75700935,0.58547364,,,
212,25,75,17183.85,19,8.6832,18.69158879,0.55051488,,,
213,25,75,16742.64,19,8.4353,18.69158879,0.53479802,,,
214,25,75,16742.64,19,9.4013,18.69158879,0.59604242,,,
215,25,75,16742.64,19,10.3672,18.69158879,0.65728048,,,
216,25,75,16822.86,19,11.3332,18.69158879,0.71852488,,,
217,25,75,16822.86,19,11.6397,18.69158879,0.73795698,,,
218,25,74,16822.86,19,11.2316,17.75700935,0.71208344,,,
219,25,74,16822.86,19,10.8236,17.75700935,0.68621624,,,
220,25,74,16650.96,19,10.2981,17.75700935,0.65289954,,,
221,25,74,16650.96,19,9.237,17.75700935,0.5856258,,,
222,25,75,16650.96,19,8.176,18.69158879,0.5183584,,,
223,25,75,16381.65,18,7.115,18.69158879,0.451091,,,
224,25,75,16381.65,18,8.005,18.69158879,0.507517,,,
225,25,75,16381.65,18,9.2126,18.69158879,0.58407884,,,
226,25,75,16754.1,18,10.4202,18.69158879,0.66064068,,,
227,25,75,16754.1,18,10.8857,18.69158879,0.69015338,,,
228,25,75,16754.1,18,11.1419,18.69158879,0.70639646,,,
229,25,74,16754.1,18,11.398,17.75700935,0.7226332,,,
230,25,74,16553.55,18,11.0279,17.75700935,0.69916886,,,
231,25,73,16553.55,18,10.0315,16.82242991,0.6359971,,,
232,25,73,16553.55,18,9.0351,16.82242991,0.57282534,,,
233,25,73,16215.48,18,8.0386,16.82242991,0.50964724,,,
234,25,73,16215.48,18,8.1369,16.82242991,0.51587946,,,
235,25,74,16215.48,18,8.7992,17.75700935,0.55786928,,,
236,25,74,16822.86,18,9.4615,17.75700935,0.5998591,,,
237,25,74,16822.86,18,10.4369,17.75700935,0.66169946,,,
238,25,74,16822.86,18,11.4254,17.75700935,0.72437036,,,
239,25,73,16822.86,18,12.4138,16.82242991,0.78703492,,,
240,25,73,16123.8,18,12.7406,16.82242991,0.80775404,,,
241,25.41666667,73,16123.8,18,11.6613,16.82242991,0.73932642,,,
242,25.83333333,73,16123.8,18,10.582,16.82242991,0.6708988,,,
243,26.25,73,16616.58,18,9.5028,16.82242991,0.60247752,,,
244,26.66666667,74,16616.58,18,9.1408,17.75700935,0.57952672,,,
245,27.08333333,74,16616.58,18,8.8247,17.75700935,0.55948598,,,
246,27.5,74,16192.56,18,8.5085,17.75700935,0.5394389,,,
247,27.91666667,74,16192.56,18,8.401,17.75700935,0.5326234,,,
248,28.33333333,74,16192.56,18,8.4446,17.75700935,0.53538764,,,
249,28.75,73,16456.14,18,8.4882,16.82242991,0.53815188,,,
250,29.16666667,73,16456.14,18,9.0943,16.82242991,0.57657862,,,
251,29.58333333,73,16456.14,18,9.898,16.82242991,0.6275332,,,
252,30,72,16456.14,18,10.7018,15.88785047,0.67849412,,,
253,30.41666667,72,15333.06,18,11.5055,15.88785047,0.7294487,,,
254,30.83333333,73,15333.06,18,9.9676,16.82242991,0.63194584,,,
255,31.25,73,15333.06,18,8.3322,16.82242991,0.52826148,,,
256,31.66666667,73,15333.06,18,7.4959,16.82242991,0.47524006,,,
257,32.08333333,73,15871.68,18,8.7143,16.82242991,0.55248662,,,
258,32.5,73,15871.68,18,9.9328,16.82242991,0.62973952,,,
259,32.91666667,73,15052.29,18,11.1513,16.82242991,0.70699242,,,
260,33.33333333,73,15052.29,18,11.7807,16.82242991,0.74689638,,,
261,33.75,74,15052.29,18,12.2808,17.75700935,0.77860272,,,
262,34.16666667,74,16163.91,19,12.7305,17.75700935,0.8071137,,,
263,34.58333333,75,16163.91,19,12.9502,18.69158879,0.82104268,,,
264,35,76,16163.91,19,13.1699,19.62616822,0.83497166,,,
265,35.41666667,76,15820.11,19,13.3896,19.62616822,0.84890064,,,
266,35.83333333,76,15820.11,19,11.8203,19.62616822,0.74940702,,,
267,36.25,76,15820.11,19,9.6861,19.62616822,0.61409874,,,
268,36.66666667,76,15820.11,19,7.5519,19.62616822,0.47879046,,,
269,37.08333333,76,18049.08,19,7.0832,19.62616822,0.44907488,,,
270,37.5,76,18049.08,19,7.5515,19.62616822,0.4787651,,,
271,37.91666667,76,18049.08,19,8.0198,19.62616822,0.50845532,,,
272,38.33333333,77,18049.08,18,8.4881,20.56074766,0.53814554,,,
273,38.75,77,18049.08,18,8.9563,20.56074766,0.56782942,,,
274,39.16666667,77,15344.52,18,9.4246,20.56074766,0.59751964,,,
275,39.58333333,78,15344.52,18,9.896,21.4953271,0.6274064,,,
276,40,79,16421.76,17,10.3747,22.42990654,0.65775598,,,
277,40.41666667,80,16421.76,17,10.9925,23.36448598,0.6969245,,,
278,40.83333333,81,16421.76,18,12.0061,24.29906542,0.76118674,,,
279,41.25,82,17401.59,18,13.0197,25.23364486,0.82544898,,,
280,41.66666667,83,17401.59,18,14.0121,26.1682243,0.88836714,,,
281,42.08333333,83,17401.59,18,15.001,26.1682243,0.9510634,,,
282,42.5,85,17619.33,18,15.9899,28.03738318,1.01375966,,,
283,42.91666667,85,17619.33,18,15.4046,28.03738318,0.97665164,,,
284,43.33333333,85,17619.33,18,14.3223,28.03738318,0.90803382,,,
285,43.75,85,17619.33,18,13.24,28.03738318,0.839416,,,
286,44.16666667,85,17074.98,18,12.8894,28.03738318,0.81718796,,,
287,44.58333333,85,17074.98,18,13.6367,28.03738318,0.86456678,,,
288,45,85,17074.98,18,14.3839,28.03738318,0.91193926,,,
289,45.41666667,85,18031.89,17,14.7871,28.03738318,0.93750214,,,
290,45.83333333,86,18031.89,17,14.3876,28.97196262,0.91217384,,,
291,46.25,87,18031.89,17,13.9881,29.90654206,0.88684554,,,
292,46.66666667,87,17430.24,18,13.6917,29.90654206,0.86805378,,,
293,47.08333333,87,17430.24,18,13.7612,29.90654206,0.87246008,,,
294,47.5,87,19739.43,19,13.8307,29.90654206,0.87686638,,,
295,47.91666667,88,19739.43,20,13.6808,30.8411215,0.86736272,,,
296,48.33333333,88,19739.43,20,13.0189,30.8411215,0.82539826,,,
297,48.75,89,19693.59,21,12.357,31.77570093,0.7834338,,,
298,49.16666667,89,19693.59,20,13.073,31.77570093,0.8288282,,,
299,49.58333333,90,19693.59,20,14.0133,32.71028037,0.88844322,,,
300,50,90,19046.1,20,14.9535,32.71028037,0.9480519,,,
301,50.41666667,90,19046.1,20,15.2722,32.71028037,0.96825748,,,
302,50.83333333,90,19046.1,20,15.5217,32.71028037,0.98407578,,,
303,51.25,90,19865.49,20,15.7712,32.71028037,0.99989408,,,
304,51.66666667,90,19865.49,20,15.5962,32.71028037,0.98879908,,,
305,52.08333333,90,19865.49,20,15.3522,32.71028037,0.97332948,,,
306,52.5,90,19659.21,20,15.1081,32.71028037,0.95785354,,,
307,52.91666667,90,19659.21,20,14.4162,32.71028037,0.91398708,,,
308,53.33333333,89,19928.52,20,13.3726,31.77570093,0.84782284,,,
309,53.75,88,19928.52,21,13.2636,30.8411215,0.84091224,,,
310,54.16666667,88,19928.52,21,13.8889,30.8411215,0.88055626,,,
311,54.58333333,88,19177.89,21,14.5142,30.8411215,0.92020028,,,
312,55,88,19177.89,21,14.6285,30.8411215,0.9274469,,,
313,55.41666667,87,19177.89,21,14.4796,29.90654206,0.91800664,,,
314,55.83333333,87,19813.92,21,14.3307,29.90654206,0.90856638,,,
315,56.25,87,19813.92,21,13.7056,29.90654206,0.86893504,,,
316,56.66666667,87,19813.92,21,12.8764,29.90654206,0.81636376,,,
317,57.08333333,87,22541.4,21,12.7646,29.90654206,0.80927564,,,
318,57.5,87,22541.4,21,13.315,29.90654206,0.844171,,,
319,57.91666667,87,22541.4,21,13.8654,29.90654206,0.87906636,,,
320,58.33333333,87,22541.4,21,14.4159,29.90654206,0.91396806,,,
321,58.75,87,21544.38,21,14.8957,29.90654206,0.94438738,,,
322,59.16666667,87,21544.38,20,13.6815,29.90654206,0.8674071,,,
323,59.58333333,88,21544.38,20,12.4674,30.8411215,0.79043316,,,
324,60,89,21544.38,20,11.2532,31.77570093,0.71345288,,,
325,60.41666667,90,20799.48,20,11.4135,32.71028037,0.7236159,,,
326,60.83333333,90,20799.48,20,12.5691,32.71028037,0.79688094,,,
327,61.25,90,20799.48,20,13.7247,32.71028037,0.87014598,,,
328,61.66666667,90,20684.88,20,14.5614,32.71028037,0.92319276,,,
329,62.08333333,90,20684.88,19,13.4389,32.71028037,0.85202626,,,
330,62.5,90,20278.05,19,12.3165,32.71028037,0.7808661,,,
331,62.91666667,90,20278.05,19,12.2456,32.71028037,0.77637104,,,
332,63.33333333,91,20278.05,19,13.2264,33.64485981,0.83855376,,,
333,63.75,91,21011.49,19,14.2071,33.64485981,0.90073014,,,
334,64.16666667,90,21011.49,19,14.7241,32.71028037,0.93350794,,,
335,64.58333333,90,21011.49,19,14.9802,32.71028037,0.94974468,,,
336,65,90,21183.39,19,15.2362,32.71028037,0.96597508,,,
337,65.41666667,90,21183.39,19,14.9286,32.71028037,0.94647324,,,
338,65.83333333,90,21183.39,19,14.3795,32.71028037,0.9116603,,,
339,66.25,90,18719.49,19,13.8303,32.71028037,0.87684102,,,
340,66.66666667,91,18719.49,19,12.8827,33.64485981,0.81676318,,,
341,67.08333333,92,18719.49,19,11.9097,34.57943925,0.75507498,,,
342,67.5,93,18719.49,19,10.9368,35.51401869,0.69339312,,,
343,67.91666667,93,19899.87,19,10.8222,35.51401869,0.68612748,,,
344,68.33333333,94,19899.87,19,14.1414,36.44859813,0.89656476,,,
345,68.75,95,19899.87,19,17.4606,37.38317757,1.10700204,,,
346,69.16666667,96,20558.82,19,19.7475,38.31775701,1.2519915,,,
347,69.58333333,96,20558.82,20,19.3798,38.31775701,1.22867932,,,
348,70,97,22128.84,20,19.0121,39.25233645,1.20536714,,,
349,70.41666667,97,22128.84,20,18.5259,39.25233645,1.17454206,,,
350,70.83333333,97,22128.84,20,17.8888,39.25233645,1.13414992,,,
351,71.25,97,22535.67,20,17.2518,39.25233645,1.09376412,,,
352,71.66666667,97,22535.67,20,16.5917,39.25233645,1.05191378,,,
353,72.08333333,97,23051.37,21,15.9242,39.25233645,1.00959428,,,
354,72.5,97,23051.37,21,15.9663,39.25233645,1.01226342,,,
355,72.91666667,97,23051.37,21,16.4431,39.25233645,1.04249254,,,
356,73.33333333,97,25102.71,21,16.9199,39.25233645,1.07272166,,,
357,73.75,97,25102.71,21,17.7934,39.25233645,1.12810156,,,
358,74.16666667,97,25102.71,21,18.711,39.25233645,1.1862774,,,
359,74.58333333,97,25377.75,21,19.6285,39.25233645,1.2444469,,,
360,75,98,25377.75,21,18.8245,40.18691589,1.1934733,,,
361,75.41666667,98,26311.74,21,16.7739,40.18691589,1.06346526,,,
362,75.83333333,99,26311.74,22,15.1481,41.12149533,0.96038954,,,
363,76.25,99,26311.74,22,15.7527,41.12149533,0.99872118,,,
364,76.66666667,100,26540.94,22,16.3573,42.05607477,1.03705282,,,
365,77.08333333,100,26540.94,23,16.4476,42.05607477,1.04277784,,,
366,77.5,101,26810.25,23,16.4677,42.99065421,1.04405218,,,
367,77.91666667,101,26810.25,23,16.9903,42.99065421,1.07718502,,,
368,78.33333333,101,26810.25,24,17.7954,42.99065421,1.12822836,,,
369,78.75,101,27136.86,23,18.6005,42.99065421,1.1792717,,,
370,79.16666667,102,27136.86,23,18.5784,43.92523364,1.17787056,,,
371,79.58333333,102,27136.86,23,18.3986,43.92523364,1.16647124,,,
372,80,102,26540.94,23,18.2189,43.92523364,1.15507826,,,
373,80.41666667,102,26540.94,23,17.3788,43.92523364,1.10181592,,,
374,80.83333333,103,25108.44,23,16.4487,44.85981308,1.04284758,,,
375,81.25,103,25108.44,23,16.3129,44.85981308,1.03423786,,,
376,81.66666667,104,25108.44,23,17.188,45.79439252,1.0897192,,,
377,82.08333333,104,26225.79,23,18.0632,45.79439252,1.14520688,,,
378,82.5,104,26225.79,24,18.214,45.79439252,1.1547676,,,
379,82.91666667,105,26867.55,24,18.266,46.72897196,1.1580644,,,
380,83.33333333,105,26867.55,24,18.7575,46.72897196,1.1892255,,,
381,83.75,105,26867.55,24,19.6545,46.72897196,1.2460953,,,
382,84.16666667,105,27801.54,23,20.5516,46.72897196,1.30297144,,,
383,84.58333333,105,27801.54,23,20.0487,46.72897196,1.27108758,,,
384,85,105,27801.54,23,19.5458,46.72897196,1.23920372,,,
385,85.41666667,105,27119.67,23,19.0267,46.72897196,1.20629278,,,
386,85.83333333,105,27119.67,23,18.362,46.72897196,1.1641508,,,
387,86.25,105,27119.67,22,17.6974,46.72897196,1.12201516,,,
388,86.66666667,105,27068.1,22,17.0327,46.72897196,1.07987318,,,
389,87.08333333,105,27068.1,22,16.9431,46.72897196,1.07419254,,,
390,87.5,105,27068.1,22,16.8901,46.72897196,1.07083234,,,
391,87.91666667,106,28964.73,22,17.0696,47.6635514,1.08221264,,,
392,88.33333333,106,28964.73,22,18.0732,47.6635514,1.14584088,,,
393,88.75,105,28964.73,22,19.0768,46.72897196,1.20946912,,,
394,89.16666667,105,28506.33,21,20.0805,46.72897196,1.2731037,,,
395,89.58333333,105,28506.33,21,18.4513,46.72897196,1.16981242,,,
396,90,104,29251.23,22,16.3936,45.79439252,1.03935424,,,
397,90.41666667,104,29251.23,22,17.7498,45.79439252,1.12533732,,,
398,90.83333333,104,29251.23,22,19.8554,45.79439252,1.25883236,,,
399,91.25,103,30041.97,22,20.3801,44.85981308,1.29209834,,,
400,91.66666667,103,30041.97,22,19.9359,44.85981308,1.26393606,,,
401,92.08333333,103,30041.97,22,19.4918,44.85981308,1.23578012,,,
402,92.5,103,28225.56,21,18.9475,44.85981308,1.2012715,,,
403,92.91666667,103,28225.56,21,17.7881,44.85981308,1.12776554,,,
404,93.33333333,103,28517.79,21,16.6287,44.85981308,1.05425958,,,
405,93.75,104,28517.79,22,16.9141,45.79439252,1.07235394,,,
406,94.16666667,104,29348.64,22,17.3601,45.79439252,1.10063034,,,
407,94.58333333,104,29348.64,23,18.7628,45.79439252,1.18956152,,,
408,95,104,29165.28,24,20.2488,45.79439252,1.28377392,,,
409,95.41666667,104,29165.28,24,20.0492,45.79439252,1.27111928,,,
410,95.83333333,104,29921.64,25,19.4282,45.79439252,1.23174788,,,
411,96.25,105,29921.64,25,18.8932,46.72897196,1.19782888,,,
412,96.66666667,105,29921.64,25,19.3477,46.72897196,1.22664418,,,
413,97.08333333,106,29383.02,25,19.8023,47.6635514,1.25546582,,,
414,97.5,106,29383.02,25,19.8311,47.6635514,1.25729174,,,
