Time,WR,HR,VE,BF,VO2rel,HRR,VO2,,,
213,25,89,19224.26,22,11.5692,23.7704918,0.751998,,,
214,25,89,21054.11,22,12.2683,23.7704918,0.7974395,,,
215,25,89,21054.11,23,12.2138,23.7704918,0.793897,,,
216,25,89,21054.11,24,11.657,23.7704918,0.757705,,,
217,25,90,20614.946,24,11.16,24.59016393,0.7254,,,
218,25,90,20614.946,24,11.0307,24.59016393,0.7169955,,,
219,25,90,19843.082,24,10.9013,24.59016393,0.7085845,,,
220,25,91,19843.082,24,10.6499,25.40983607,0.6922435,,,
221,25,91,20142.512,23,10.3409,25.40983607,0.6721585,,,
222,25,91,20142.512,23,10.2107,25.40983607,0.6636955,,,
223,25,91,20142.512,23,10.4974,25.40983607,0.682331,,,
224,25,90,19889.66,24,10.7842,24.59016393,0.700973,,,
225,25,91,19889.66,24,10.9881,25.40983607,0.7142265,,,
226,25,90,19517.036,24,11.1598,24.59016393,0.725387,,,
227,25,90,19517.036,24,11.3486,24.59016393,0.737659,,,
228,25,90,19517.036,24,11.5653,24.59016393,0.7517445,,,
229,25,89,19443.842,24,11.6933,23.7704918,0.7600645,,,
230,25,89,19443.842,24,11.0222,23.7704918,0.716443,,,
231,25,89,19896.314,24,10.3511,23.7704918,0.6728215,,,
232,25,88,19896.314,24,9.8258,22.95081967,0.638677,,,
233,25,89,19896.314,24,9.7157,23.7704918,0.6315205,,,
234,25,89,19224.26,24,9.6056,23.7704918,0.624364,,,
235,25,89,19224.26,24,9.7817,23.7704918,0.6358105,,,
236,25,90,19224.26,23,10.9729,24.59016393,0.7132385,,,
237,25,90,19171.028,23,12.1641,24.59016393,0.7906665,,,
238,25,91,19171.028,23,11.9423,25.40983607,0.7762495,,,
239,25,92,18878.252,23,11.4514,26.2295082,0.744341,,,
240,25,92,18878.252,23,11.1387,26.2295082,0.7240155,,,
241,25.41666667,93,18878.252,23,11.2416,27.04918033,0.730704,,,
242,25.83333333,93,18998.024,23,11.3445,27.04918033,0.7373925,,,
243,26.25,94,18998.024,23,10.7855,27.86885246,0.7010575,,,
244,26.66666667,94,18998.024,23,10.0611,27.86885246,0.6539715,,,
245,27.08333333,95,18904.868,23,9.3366,28.68852459,0.606879,,,
246,27.5,95,18904.868,23,9.5654,28.68852459,0.621751,,,
247,27.91666667,95,18904.868,23,10.2852,28.68852459,0.668538,,,
248,28.33333333,94,19157.72,23,11.005,27.86885246,0.715325,,,
249,28.75,94,19157.72,22,11.1324,27.86885246,0.723606,,,
250,29.16666667,93,19563.614,22,11.2083,27.04918033,0.7285395,,,
251,29.58333333,93,19563.614,22,11.44,27.04918033,0.7436,,,
252,30,92,19563.614,22,11.8546,26.2295082,0.770549,,,
253,30.41666667,92,20009.432,22,12.2397,26.2295082,0.7955805,,,
254,30.83333333,91,20009.432,22,11.1777,25.40983607,0.7265505,,,
255,31.25,91,20721.41,23,10.1156,25.40983607,0.657514,,,
256,31.66666667,90,20721.41,23,9.6337,24.59016393,0.6261905,,,
257,32.08333333,90,20721.41,23,9.8899,24.59016393,0.6428435,,,
258,32.5,88,20348.786,23,10.1461,22.95081967,0.6594965,,,
259,32.91666667,88,20348.786,23,10.3856,22.95081967,0.675064,,,
260,33.33333333,88,19942.892,23,10.6223,22.95081967,0.6904495,,,
261,33.75,86,19942.892,22,10.8325,21.31147541,0.7041125,,,
262,34.16666667,87,19942.892,22,10.9953,22.13114754,0.7146945,,,
263,34.58333333,86,19710.002,23,11.1582,21.31147541,0.725283,,,
264,35,87,19710.002,23,11.1978,22.13114754,0.727857,,,
265,35.41666667,87,18598.784,23,11.2027,22.13114754,0.7281755,,,
266,35.83333333,87,18598.784,23,11.1846,22.13114754,0.726999,,,
267,36.25,87,18598.784,24,11.1074,22.13114754,0.721981,,,
268,36.66666667,87,17900.114,24,11.0301,22.13114754,0.7169565,,,
269,37.08333333,87,17900.114,24,11.2075,22.13114754,0.7284875,,,
270,37.5,87,17906.768,24,11.4196,22.13114754,0.742274,,,
271,37.91666667,88,17906.768,24,11.4174,22.95081967,0.742131,,,
272,38.33333333,90,17906.768,24,11.2007,24.59016393,0.7280455,,,
273,38.75,90,18166.274,24,10.984,24.59016393,0.71396,,,
274,39.16666667,91,18166.274,23,11.3876,25.40983607,0.740194,,,
275,39.58333333,92,18166.274,23,12.0092,26.2295082,0.780598,,,
276,40,92,20242.322,23,12.6308,26.2295082,0.821002,,,
277,40.41666667,93,20242.322,23,13.2523,27.04918033,0.8613995,,,
278,40.83333333,94,20242.322,23,11.9588,27.86885246,0.777322,,,
279,41.25,95,19776.542,23,10.6652,28.68852459,0.693238,,,
280,41.66666667,96,19776.542,23,10.0903,29.50819672,0.6558695,,,
281,42.08333333,96,19776.542,23,10.1786,29.50819672,0.661609,,,
282,42.5,97,19902.968,22,10.267,30.32786885,0.667355,,,
283,42.91666667,97,19902.968,22,10.2033,30.32786885,0.6632145,,,
284,43.33333333,98,19902.968,22,10.1189,31.14754098,0.6577285,,,
285,43.75,98,19703.348,22,10.0345,31.14754098,0.6522425,,,
286,44.16666667,98,19703.348,22,10.5247,31.14754098,0.6841055,,,
287,44.58333333,99,19703.348,22,11.039,31.96721311,0.717535,,,
288,45,100,19776.542,22,11.5532,32.78688525,0.750958,,,
289,45.41666667,101,19776.542,21,11.8993,33.60655738,0.7734545,,,
290,45.83333333,102,19776.542,21,12.2348,34.42622951,0.795262,,,
291,46.25,102,19357.34,21,12.5317,34.42622951,0.8145605,,,
292,46.66666667,104,19357.34,21,12.3859,36.06557377,0.8050835,,,
293,47.08333333,105,19357.34,21,12.2401,36.8852459,0.7956065,,,
294,47.5,105,17926.73,20,12.0943,36.8852459,0.7861295,,,
295,47.91666667,106,17926.73,20,12.0519,37.70491803,0.7833735,,,
296,48.33333333,106,17926.73,20,12.0185,37.70491803,0.7812025,,,
297,48.75,107,16436.234,20,11.9851,38.52459016,0.7790315,,,
298,49.16666667,108,16436.234,20,12.5376,39.3442623,0.814944,,,
299,49.58333333,108,16436.234,20,13.1553,39.3442623,0.8550945,,,
300,50,108,17221.406,20,13.773,39.3442623,0.895245,,,
301,50.41666667,108,17221.406,20,13.1653,39.3442623,0.8557445,,,
302,50.83333333,108,17494.22,20,12.4511,39.3442623,0.8093215,,,
303,51.25,107,17494.22,20,11.9633,38.52459016,0.7776145,,,
304,51.66666667,106,17494.22,20,12.2782,37.70491803,0.798083,,,
305,52.08333333,106,18838.328,20,12.5931,37.70491803,0.8185515,,,
306,52.5,105,18838.328,20,12.8565,36.8852459,0.8356725,,,
307,52.91666667,105,18838.328,20,13.0641,36.8852459,0.8491665,,,
308,53.33333333,105,18705.248,21,13.2717,36.8852459,0.8626605,,,
309,53.75,105,18705.248,21,13.3838,36.8852459,0.869947,,,
310,54.16666667,106,18705.248,21,13.4625,37.70491803,0.8750625,,,
311,54.58333333,107,19876.352,21,13.5904,38.52459016,0.883376,,,
312,55,107,19876.352,21,13.9771,38.52459016,0.9085115,,,
313,55.41666667,108,21573.122,21,14.3639,39.3442623,0.9336535,,,
314,55.83333333,108,21573.122,21,13.8455,39.3442623,0.8999575,,,
315,56.25,108,21573.122,21,12.7724,39.3442623,0.830206,,,
316,56.66666667,107,22431.488,21,11.7284,38.52459016,0.762346,,,
317,57.08333333,107,22431.488,22,12.1159,38.52459016,0.7875335,,,
318,57.5,107,23043.656,22,12.5033,38.52459016,0.8127145,,,
319,57.91666667,106,23043.656,22,12.9706,37.70491803,0.843089,,,
320,58.33333333,106,23043.656,23,13.5928,37.70491803,0.883532,,,
321,58.75,106,23988.524,23,14.2149,37.70491803,0.9239685,,,
322,59.16666667,106,23988.524,22,14.1021,37.70491803,0.9166365,,,
323,59.58333333,106,23988.524,22,13.4992,37.70491803,0.877448,,,
324,60,105,22970.462,22,13.0962,36.8852459,0.851253,,,
325,60.41666667,105,22970.462,22,13.4018,36.8852459,0.871117,,,
326,60.83333333,105,24021.794,22,13.7074,36.8852459,0.890981,,,
327,61.25,105,24021.794,23,13.9851,36.8852459,0.9090315,,,
328,61.66666667,106,24467.612,23,14.2627,37.70491803,0.9270755,,,
329,62.08333333,106,24467.612,23,14.3295,37.70491803,0.9314175,,,
330,62.5,107,24467.612,24,13.9483,38.52459016,0.9066395,,,
331,62.91666667,108,24640.616,24,13.5671,39.3442623,0.8818615,,,
332,63.33333333,109,24640.616,24,13.1527,40.16393443,0.8549255,,,
333,63.75,109,24640.616,24,12.7267,40.16393443,0.8272355,,,
334,64.16666667,110,24341.186,23,12.3007,40.98360656,0.7995455,,,
335,64.58333333,112,24341.186,23,12.3257,42.62295082,0.8011705,,,
336,65,113,23995.178,23,12.3599,43.44262295,0.8033935,,,
337,65.41666667,114,23995.178,23,12.4348,44.26229508,0.808262,,,
338,65.83333333,115,23995.178,23,13.1455,45.08196721,0.8544575,,,
339,66.25,115,23995.178,23,13.8563,45.08196721,0.9006595,,,
340,66.66666667,116,23323.124,23,14.5671,45.90163934,0.9468615,,,
341,67.08333333,116,23323.124,23,14.6348,45.90163934,0.951262,,,
342,67.5,116,23323.124,23,14.5614,45.90163934,0.946491,,,
343,67.91666667,115,23323.124,23,14.488,45.08196721,0.94172,,,
344,68.33333333,115,23323.124,22,14.5996,45.08196721,0.948974,,,
345,68.75,114,23323.124,22,14.7574,44.26229508,0.959231,,,
346,69.16666667,114,23442.896,22,14.9423,44.26229508,0.9712495,,,
347,69.58333333,114,23442.896,21,15.269,44.26229508,0.992485,,,
348,70,115,23529.398,21,15.5957,45.08196721,1.0137205,,,
349,70.41666667,116,23529.398,21,15.8109,45.90163934,1.0277085,,,
350,70.83333333,116,23529.398,21,15.9053,45.90163934,1.0338445,,,
351,71.25,117,24554.114,21,15.9997,46.72131148,1.0399805,,,
352,71.66666667,117,24554.114,21,16.0941,46.72131148,1.0461165,,,
353,72.08333333,117,24554.114,21,16.0172,46.72131148,1.041118,,,
354,72.5,117,24554.114,20,15.7547,46.72131148,1.0240555,,,
355,72.91666667,117,23802.212,20,15.4295,46.72131148,1.0029175,,,
356,73.33333333,116,23802.212,20,14.9257,45.90163934,0.9701705,,,
357,73.75,117,24440.996,20,14.4219,46.72131148,0.9374235,,,
358,74.16666667,117,24440.996,20,15.2192,46.72131148,0.989248,,,
359,74.58333333,117,24440.996,20,16.3419,46.72131148,1.0622235,,,
360,75,118,24653.924,20,16.8787,47.54098361,1.0971155,,,
361,75.41666667,118,24653.924,21,16.6701,47.54098361,1.0835565,,,
362,75.83333333,118,26091.188,21,16.4615,47.54098361,1.0699975,,,
363,76.25,118,26091.188,22,15.5541,47.54098361,1.0110165,,,
364,76.66666667,119,25678.64,22,14.6468,48.36065574,0.952042,,,
365,77.08333333,119,25678.64,22,14.5237,48.36065574,0.9440405,,,
366,77.5,118,25678.64,22,15.0687,47.54098361,0.9794655,,,
367,77.91666667,118,25552.214,22,15.5949,47.54098361,1.0136685,,,
368,78.33333333,118,25552.214,22,15.8281,47.54098361,1.0288265,,,
369,78.75,117,24693.848,23,16.0612,46.72131148,1.043978,,,
370,79.16666667,117,24693.848,23,16.3726,46.72131148,1.064219,,,
371,79.58333333,116,24693.848,23,16.7407,45.90163934,1.0881455,,,
372,80,115,26463.812,24,16.2921,45.08196721,1.0589865,,,
373,80.41666667,115,26463.812,24,14.3916,45.08196721,0.935454,,,
374,80.83333333,115,26164.382,25,13.7039,45.08196721,0.8907535,,,
375,81.25,115,26164.382,25,14.2288,45.08196721,0.924872,,,
376,81.66666667,116,26377.31,25,15.0037,45.90163934,0.9752405,,,
377,82.08333333,117,26377.31,26,16.0719,46.72131148,1.0446735,,,
378,82.5,118,26902.976,26,16.8271,47.54098361,1.0937615,,,
379,82.91666667,119,28133.966,27,17.3156,48.36065574,1.125514,,,
380,83.33333333,120,28133.966,28,17.5167,49.18032787,1.1385855,,,
381,83.75,121,28133.966,28,17.473,50,1.135745,,,
382,84.16666667,122,28140.62,28,17.4293,50.81967213,1.1329045,,,
383,84.58333333,123,28140.62,28,17.8475,51.63934426,1.1600875,,,
384,85,124,28140.62,28,18.2657,52.45901639,1.1872705,,,
385,85.41666667,124,29797.466,27,18.3878,52.45901639,1.195207,,,
386,85.83333333,125,29797.466,27,17.819,53.27868852,1.158235,,,
387,86.25,125,29810.774,27,17.2502,53.27868852,1.121263,,,
388,86.66666667,126,29810.774,28,16.5122,54.09836066,1.073293,,,
389,87.08333333,127,31048.418,28,15.7707,54.91803279,1.0250955,,,
390,87.5,127,31048.418,27,15.6189,54.91803279,1.0152285,,,
391,87.91666667,128,31048.418,27,16.0569,55.73770492,1.0436985,,,
392,88.33333333,128,30516.098,27,16.3126,55.73770492,1.060319,,,
393,88.75,129,30236.63,26,16.4251,56.55737705,1.0676315,,,
394,89.16666667,130,30236.63,26,16.5635,57.37704918,1.0766275,,,
395,89.58333333,130,29258.492,26,16.7208,57.37704918,1.086852,,,
396,90,130,29258.492,26,16.7486,57.37704918,1.088659,,,
397,90.41666667,131,30229.976,26,16.7355,58.19672131,1.0878075,,,
398,90.83333333,131,30229.976,27,18.0599,58.19672131,1.1738935,,,
399,91.25,132,29977.124,27,19.7615,59.01639344,1.2844975,,,
400,91.66666667,132,29977.124,28,19.4204,59.01639344,1.262326,,,
401,92.08333333,133,29744.234,28,17.6,59.83606557,1.144,,,
402,92.5,134,29744.234,28,17.1362,60.6557377,1.113853,,,
403,92.91666667,135,30462.866,29,18.1421,61.47540984,1.1792365,,,
404,93.33333333,135,30462.866,29,18.6968,61.47540984,1.215292,,,
405,93.75,136,30462.866,29,18.2928,62.29508197,1.189032,,,
406,94.16666667,136,32698.61,30,17.8888,62.29508197,1.162772,,,
407,94.58333333,137,32698.61,30,17.628,63.1147541,1.14582,,,
408,95,136,32093.096,29,17.3796,62.29508197,1.129674,,,
409,95.41666667,136,32093.096,29,18.7077,62.29508197,1.2160005,,,
410,95.83333333,135,32691.956,28,20.4299,61.47540984,1.3279435,,,
411,96.25,134,32691.956,28,20.7231,60.6557377,1.3470015,,,
412,96.66666667,134,32984.732,28,20.2124,60.6557377,1.313806,,,
413,97.08333333,134,32984.732,28,19.8951,60.6557377,1.2931815,,,
414,97.5,133,33157.736,28,19.6202,59.83606557,1.275313,,,
415,97.91666667,134,33157.736,28,20.359,60.6557377,1.323335,,,
416,98.33333333,135,33157.736,28,21.2909,61.47540984,1.3839085,,,
417,98.75,136,37030.364,28,22.2228,62.29508197,1.444482,,,
418,99.16666667,138,37030.364,28,21.2293,63.93442623,1.3799045,,,
