Time,WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
7,25,77,2,19749,20,5.575,10.47619048,0.485025
8,25,78,1,19749,20,5.788,11.42857143,0.503556
9,25,80,2,19749,20,6.001,13.33333333,0.522087
10,25,83,3,18963,20,6.2379,16.19047619,0.5426973
11,25,84,1,18963,20,6.7487,17.14285714,0.5871369
12,25,85,1,18963,19,7.2595,18.0952381,0.6315765
13,25,86,1,19925,19,7.7704,19.04761905,0.6760248
14,25,86,0,19925,20,8.1479,19.04761905,0.7088673
15,25,87,1,19925,20,8.4208,20,0.7326096
16,25,87,0,20952,20,8.6937,20,0.7563519
17,25,87,0,20952,21,8.8954,20,0.7738998
18,25,87,0,19450,21,9.0496,20,0.7873152
19,25,87,0,19450,21,9.2038,20,0.8007306
20,25,86,-1,19450,20,9.0853,19.04761905,0.7904211
21,25,85,-1,19320,20,8.8899,18.0952381,0.7734213
22,25,84,-1,19320,20,8.6945,17.14285714,0.7564215
23,25,84,0,19320,20,8.7288,17.14285714,0.7594056
24,25,83,-1,19320,20,8.7726,16.19047619,0.7632162
25,25,83,0,21349,20,8.8343,16.19047619,0.7685841
26,25,83,0,21349,19,8.9595,16.19047619,0.7794765
27,25,82,-1,21349,19,9.0847,15.23809524,0.7903689
28,25,83,1,21349,18,9.3239,16.19047619,0.8111793
29,25,84,1,21921,19,10.161,17.14285714,0.884007
30,25,84,0,21921,19,10.999,17.14285714,0.956913
31,110,85,1,21921,19,11.836,18.0952381,1.029732
32,110,86,1,21934,19,12.673,19.04761905,1.102551
33,110,87,1,21934,19,12.147,20,1.056789
34,110,87,0,21960,19,10.459,20,0.909933
35,110,88,1,21960,20,8.7714,20.95238095,0.7631118
36,110,89,1,21960,20,8.518,21.9047619,0.741066
37,110,90,1,22142,20,8.6231,22.85714286,0.7502097
38,110,90,0,22142,20,8.7122,22.85714286,0.7579614
39,110,90,0,22142,20,8.7447,22.85714286,0.7607889
40,110,90,0,22272,20,8.7772,22.85714286,0.7636164
41,110,91,1,22272,20,9.0486,23.80952381,0.7872282
42,110,92,1,22604,20,9.559,24.76190476,0.831633
43,110,92,0,22604,20,10.069,24.76190476,0.876003
44,110,93,1,22604,20,11.128,25.71428571,0.968136
45,110,93,0,20562,21,12.276,25.71428571,1.068012
46,110,94,1,20562,21,12.737,26.66666667,1.108119
47,110,95,1,21888,22,12.512,27.61904762,1.088544
48,110,96,1,21888,23,12.287,28.57142857,1.068969
49,110,96,0,21888,23,12.375,28.57142857,1.076625
50,110,97,1,22214,23,12.498,29.52380952,1.087326
51,110,98,1,22214,23,12.505,30.47619048,1.087935
52,110,98,0,22942,23,12.364,30.47619048,1.075668
53,110,99,1,22942,24,12.224,31.42857143,1.063488
54,110,99,0,23215,24,13.134,31.42857143,1.142658
55,110,100,1,23215,24,14.111,32.38095238,1.227657
56,110,101,1,23215,24,13.632,33.33333333,1.185984
57,110,101,0,23481,24,12.097,33.33333333,1.052439
58,110,101,0,23481,24,10.677,33.33333333,0.928899
59,110,101,0,23833,24,12,33.33333333,1.044
60,110,101,0,23833,24,13.323,33.33333333,1.159101
61,25,102,1,23833,24,13.943,34.28571429,1.213041
62,25,102,0,24905,24,14.01,34.28571429,1.21887
63,25,102,0,24905,24,14.076,34.28571429,1.224612
64,25,101,-1,25172,24,14.129,33.33333333,1.229223
65,25,101,0,25172,24,14.181,33.33333333,1.233747
66,25,101,0,25172,24,14.254,33.33333333,1.240098
67,25,101,0,25204,24,14.337,33.33333333,1.247319
68,25,102,1,25204,24,14.419,34.28571429,1.254453
69,25,101,-1,25204,24,14.178,33.33333333,1.233486
70,25,101,0,25946,24,13.936,33.33333333,1.212432
71,25,100,-1,25946,24,13.673,32.38095238,1.189551
72,25,99,-1,25809,24,13.391,31.42857143,1.165017
73,25,98,-1,25809,23,13.109,30.47619048,1.140483
74,25,97,-1,25809,23,12.561,29.52380952,1.092807
75,25,96,-1,25608,23,11.962,28.57142857,1.040694
76,25,96,0,25608,23,11.631,28.57142857,1.011897
77,25,95,-1,25608,23,12.71,27.61904762,1.10577
78,25,94,-1,25608,23,13.788,26.66666667,1.199556
79,25,94,0,26271,22,14.288,26.66666667,1.243056
80,25,94,0,26271,22,14.11,26.66666667,1.22757
81,25,94,0,26271,21,13.932,26.66666667,1.212084
82,25,95,1,25660,21,13.754,27.61904762,1.196598
83,25,96,1,25660,21,14.298,28.57142857,1.243926
84,25,96,0,25276,21,14.959,28.57142857,1.301433
85,25,96,0,25276,21,15.62,28.57142857,1.35894
86,25,96,0,25276,21,14.735,28.57142857,1.281945
87,25,96,0,25809,21,13.306,28.57142857,1.157622
88,25,95,-1,25809,21,12.168,27.61904762,1.058616
89,25,95,0,25887,21,12.815,27.61904762,1.114905
90,25,95,0,25887,21,13.462,27.61904762,1.171194
91,110,94,-1,25887,21,13.55,26.66666667,1.17885
92,110,93,-1,26180,21,13.374,25.71428571,1.163538
93,110,93,0,26180,21,13.278,25.71428571,1.155186
94,110,93,0,26180,21,14.082,25.71428571,1.225134
95,110,93,0,27162,22,14.886,25.71428571,1.295082
96,110,93,0,27162,22,14.998,25.71428571,1.304826
97,110,94,1,27578,22,14.813,26.66666667,1.288731
98,110,94,0,27578,22,14.67,26.66666667,1.27629
99,110,94,0,27578,23,14.718,26.66666667,1.280466
100,110,95,1,27747,23,14.765,27.61904762,1.284555
101,110,96,1,27747,23,14.775,28.57142857,1.285425
102,110,96,0,27747,23,14.744,28.57142857,1.282728
