WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
195,132,0,47756,27,25.943,62.85714286,2.257041
195,133,1,47756,27,24.91,63.80952381,2.16717
195,132,-1,47669,27,23.353,62.85714286,2.031711
195,133,1,47669,28,21.796,63.80952381,1.896252
195,133,0,47311,27,23.358,63.80952381,2.032146
195,133,0,47311,27,24.983,63.80952381,2.173521
195,133,0,49983,27,25.05,63.80952381,2.17935
195,133,0,49983,28,24.448,63.80952381,2.126976
195,134,1,50994,28,24.852,64.76190476,2.162124
195,134,0,50994,28,25.985,64.76190476,2.260695
195,134,0,52060,28,26.706,64.76190476,2.323422
195,135,1,52060,27,27.104,65.71428571,2.358048
195,135,0,52060,27,27.275,65.71428571,2.372925
195,135,0,52836,27,27.2,65.71428571,2.3664
195,135,0,52836,27,27.126,65.71428571,2.359962
195,136,1,52836,27,26.522,66.66666667,2.307414
195,136,0,51352,26,24.238,66.66666667,2.108706
195,136,0,51352,26,22.497,66.66666667,1.957239
195,136,0,53403,26,24.094,66.66666667,2.096178
195,136,0,53403,26,25.29,66.66666667,2.20023
195,136,0,54948,27,25.452,66.66666667,2.214324
195,137,1,54948,27,25.705,67.61904762,2.236335
195,137,0,56074,27,26.106,67.61904762,2.271222
195,137,0,56074,27,26.432,67.61904762,2.299584
195,137,0,59515,27,26.645,67.61904762,2.318115
195,137,0,59515,27,26.857,67.61904762,2.336559
195,137,0,59515,26,27.07,67.61904762,2.35509
195,137,0,59515,26,19.185,67.61904762,1.669095
195,138,1,59515,26,9.2766,68.57142857,0.8070642
195,138,0,50563,26,3.4816,68.57142857,0.3028992
195,138,0,50563,24,34.71,68.57142857,3.01977
195,138,0,48930,22,44.522,68.57142857,3.873414
195,139,1,48930,22,38.826,69.52380952,3.377862
195,139,0,52141,23,35.469,69.52380952,3.085803
195,140,1,52141,24,33.212,70.47619048,2.889444
195,140,0,52202,24,31.974,70.47619048,2.781738
195,140,0,52202,24,30.99,70.47619048,2.69613
195,140,0,52013,24,31.511,70.47619048,2.741457
195,141,1,52013,24,31.958,71.42857143,2.780346
195,141,0,52276,24,32.018,71.42857143,2.785566
195,141,0,51015,25,31.152,71.42857143,2.710224
195,141,0,51015,25,28.776,71.42857143,2.503512
195,141,0,63677,27,27.525,71.42857143,2.394675
195,141,0,63677,30,27.315,71.42857143,2.376405
195,142,1,63677,33,27.196,72.38095238,2.366052
195,142,0,65107,33,27.134,72.38095238,2.360658
195,142,0,65107,32,27.227,72.38095238,2.368749
195,142,0,64925,32,28.028,72.38095238,2.438436
195,142,0,65276,31,28.74,72.38095238,2.50038
195,142,0,65276,31,29.171,72.38095238,2.537877
195,142,0,65417,31,29.165,72.38095238,2.537355
195,142,0,65417,31,28.645,72.38095238,2.492115
195,143,1,65573,31,28.529,73.33333333,2.482023
195,143,0,65573,31,28.659,73.33333333,2.493333
195,143,0,63677,31,28.506,73.33333333,2.480022
195,143,0,63677,31,28.265,73.33333333,2.459055
195,143,0,63630,30,28.111,73.33333333,2.445657
195,143,0,63630,30,27.972,73.33333333,2.433564
195,143,0,63016,31,27.693,73.33333333,2.409291
195,143,0,63016,31,27.527,73.33333333,2.394849
195,143,0,63353,32,28.763,73.33333333,2.502381
25,143,0,63353,32,29.874,73.33333333,2.599038
25,143,0,63603,32,30.63,73.33333333,2.66481
25,143,0,63603,32,29.894,73.33333333,2.600778
25,143,0,61950,32,26.506,73.33333333,2.306022
25,143,0,61950,32,24.222,73.33333333,2.107314
25,142,-1,61100,31,24.516,72.38095238,2.132892
25,142,0,61100,31,24.841,72.38095238,2.161167
25,141,-1,60702,31,25.284,71.42857143,2.199708
25,141,0,60702,31,25.685,71.42857143,2.234595
