WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
25,158,0,43585,27,33.76,64.9122807,1.630608
25,156,-2,44705,27,32.36,63.15789474,1.562988
25,155,-1,44705,27,31.309,62.28070175,1.5122247
25,153,-2,44436,27,30.168,60.52631579,1.4571144
25,152,-1,44436,27,29.011,59.64912281,1.4012313
25,151,-1,44106,27,27.616,58.77192982,1.3338528
25,151,0,44106,27,26.21,58.77192982,1.265943
25,150,-1,43371,27,26.169,57.89473684,1.2639627
25,150,0,43371,26,26.389,57.89473684,1.2745887
25,149,-1,41108,27,25.91,57.01754386,1.251453
25,149,0,41108,27,25.16,57.01754386,1.215228
25,148,-1,41108,27,24.41,56.14035088,1.179003
25,147,-1,46171,27,23.92,55.26315789,1.155336
25,146,-1,46171,28,25.033,54.38596491,1.2090939
25,144,-2,43953,28,25.902,52.63157895,1.2510666
25,143,-1,43953,27,24.98,51.75438596,1.206534
25,143,0,43953,27,24.095,51.75438596,1.1637885
25,141,-2,41020,26,24.091,50,1.1635953
25,141,0,41020,26,24.087,50,1.1634021
25,140,-1,40296,26,23.303,49.12280702,1.1255349
25,140,0,40296,26,22.487,49.12280702,1.0861221
25,140,0,39412,26,21.397,49.12280702,1.0334751
25,139,-1,39412,26,20.263,48.24561404,0.9787029
25,139,0,38654,26,18.732,48.24561404,0.9047556
25,139,0,38654,26,16.863,48.24561404,0.8144829
25,138,-1,38654,26,14.994,47.36842105,0.7242102
25,138,0,36721,26,16.633,47.36842105,0.8033739
25,138,0,36721,25,18.843,47.36842105,0.9101169
25,138,0,32652,25,20.558,47.36842105,0.9929514
25,138,0,32652,25,21.643,47.36842105,1.0453569
25,138,0,33311,26,22.569,47.36842105,1.0900827
25,138,0,33311,26,22.056,47.36842105,1.0653048
25,138,0,33311,27,21.543,47.36842105,1.0405269
165,139,1,32685,26,21.86,48.24561404,1.055838
165,139,0,32685,26,22.27,48.24561404,1.075641
165,139,0,32405,26,22.735,48.24561404,1.0981005
165,139,0,32405,26,23.109,48.24561404,1.1161647
165,139,0,33360,26,22.902,48.24561404,1.1061666
165,140,1,34212,26,22.271,49.12280702,1.0756893
165,141,1,34212,27,20.135,50,0.9725205
165,142,1,34212,27,17.999,50.87719298,0.8693517
165,144,2,34245,27,21.145,52.63157895,1.0213035
165,145,1,34245,27,26.555,53.50877193,1.2826065
165,147,2,35705,27,27.058,55.26315789,1.3069014
165,148,1,35705,28,26.891,56.14035088,1.2988353
165,150,2,40153,28,26.725,57.89473684,1.2908175
165,150,0,40153,28,25.759,57.89473684,1.2441597
165,151,1,40153,28,24.704,58.77192982,1.1932032
165,152,1,39911,28,26.131,59.64912281,1.2621273
165,152,0,40933,28,26.743,59.64912281,1.2916869
165,153,1,40933,28,25.773,60.52631579,1.2448359
165,153,0,39757,28,25.282,60.52631579,1.2211206
165,154,1,39757,28,25.355,61.40350877,1.2246465
165,155,1,39681,28,26.295,62.28070175,1.2700485
165,155,0,39681,28,28.102,62.28070175,1.3573266
165,156,1,40998,28,29.766,63.15789474,1.4376978
165,156,0,40998,29,31.197,63.15789474,1.5068151
165,157,1,40070,29,32.406,64.03508772,1.5652098
165,157,0,40070,29,33.353,64.03508772,1.6109499
165,157,0,36529,29,33.742,64.03508772,1.6297386
165,158,1,36529,30,33.476,64.9122807,1.6168908
165,159,1,36529,30,33.21,65.78947368,1.604043
165,159,0,41328,31,33.304,65.78947368,1.6085832
25,160,1,41328,30,33.62,66.66666667,1.623846
25,160,0,43294,30,33.935,66.66666667,1.6390605
25,160,0,43294,29,32.704,66.66666667,1.5796032
25,161,1,43294,28,31.45,67.54385965,1.519035
25,161,0,43458,28,32.024,67.54385965,1.5467592
25,162,1,43458,28,32.605,68.42105263,1.5748215
25,162,0,43052,27,33.207,68.42105263,1.6038981
25,162,0,43469,27,32.763,68.42105263,1.5824529
25,162,0,43469,27,31.429,68.42105263,1.5180207
25,161,-1,43881,28,30.725,67.54385965,1.4840175
25,161,0,43881,28,30.476,67.54385965,1.4719908
25,160,-1,43382,28,31.233,66.66666667,1.5085539
25,159,-1,43382,28,32.509,65.78947368,1.5701847
25,159,0,39818,28,32.792,65.78947368,1.5838536
25,158,-1,39818,28,32.564,64.9122807,1.5728412
25,157,-1,37435,29,32.626,64.03508772,1.5758358
25,156,-1,37435,30,32.915,63.15789474,1.5897945
25,156,0,42250,30,33.205,63.15789474,1.6038015
25,156,0,42250,30,31.986,63.15789474,1.5449238
25,155,-1,42250,30,29.372,62.28070175,1.4186676
25,155,0,40263,30,27.729,62.28070175,1.3393107
25,155,0,40263,29,29.158,62.28070175,1.4083314
25,154,-1,40263,28,30.364,61.40350877,1.4665812
25,153,-1,39928,28,30.392,60.52631579,1.4679336
25,152,-1,40081,28,30.257,59.64912281,1.4614131
25,151,-1,40081,27,29.264,58.77192982,1.4134512
25,150,-1,39933,27,28.353,57.89473684,1.3694499
25,149,-1,39933,27,27.868,57.01754386,1.3460244
25,148,-1,39911,27,26.944,56.14035088,1.3013952
25,147,-1,39911,27,24.267,55.26315789,1.1720961
25,146,-1,39911,27,21.59,54.38596491,1.042797
25,146,0,38401,27,21.317,54.38596491,1.0296111
25,146,0,38401,26,27.887,54.38596491,1.3469421
25,147,1,34711,26,31.261,55.26315789,1.5099063
25,146,-1,34711,26,30.223,54.38596491,1.4597709
25,146,0,36342,27,28.889,54.38596491,1.3953387
25,145,-1,36342,27,26.925,53.50877193,1.3004775
25,145,0,36765,28,25.393,53.50877193,1.2264819
25,143,-2,36765,28,24.97,51.75438596,1.206051
25,142,-1,36661,28,24.49,50.87719298,1.182867
25,142,0,36661,28,23.867,50.87719298,1.1527761
25,141,-1,36650,28,23.28,50,1.124424
25,141,0,36650,28,22.886,50,1.1053938
25,140,-1,37111,28,22.501,49.12280702,1.0867983
25,139,-1,37111,28,22.348,48.24561404,1.0794084
25,139,0,37111,28,22.195,48.24561404,1.0720185
25,138,-1,38379,28,22.154,47.36842105,1.0700382
25,138,0,38379,29,22.14,47.36842105,1.069362
25,137,-1,37632,29,19.846,46.49122807,0.9585618
25,137,0,37632,29,17.051,46.49122807,0.8235633
25,136,-1,36798,29,15.672,45.61403509,0.7569576
25,136,0,36798,28,17.301,45.61403509,0.8356383
25,136,0,36798,28,18.93,45.61403509,0.914319
25,135,-1,35167,28,20.774,44.73684211,1.0033842
25,135,0,35167,28,22.652,44.73684211,1.0940916
25,135,0,34892,27,22.017,44.73684211,1.0634211
25,136,1,34892,27,20.499,45.61403509,0.9901017
25,136,0,38467,27,18.98,45.61403509,0.916734
25,136,0,38467,26,17.462,45.61403509,0.8434146
25,136,0,38467,26,16.936,45.61403509,0.8180088
25,136,0,38467,26,16.546,45.61403509,0.7991718
25,136,0,35403,26,16.981,45.61403509,0.8201823
25,135,-1,35403,25,18.383,44.73684211,0.8878989
25,135,0,34069,24,19.501,44.73684211,0.9418983
25,134,-1,34069,24,19.613,43.85964912,0.9473079
25,134,0,33833,24,19.72,43.85964912,0.952476
25,135,1,33833,24,19.804,44.73684211,0.9565332
25,135,0,33871,24,19.843,44.73684211,0.9584169
25,135,0,33871,24,19.604,44.73684211,0.9468732
25,135,0,33871,24,19.377,44.73684211,0.9359091
25,135,0,34634,24,19.201,44.73684211,0.9274083
25,136,1,34492,25,18.973,45.61403509,0.9163959
25,136,0,34492,25,18.609,45.61403509,0.8988147
25,136,0,30275,25,18.294,45.61403509,0.8836002
25,136,0,30275,26,18.147,45.61403509,0.8765001
25,136,0,32559,27,17.914,45.61403509,0.8652462
25,136,0,32559,28,17.538,45.61403509,0.8470854
25,135,-1,33141,30,17.228,44.73684211,0.8321124
25,135,0,33141,30,17.1,44.73684211,0.82593
25,135,0,33075,30,16.941,44.73684211,0.8182503
25,136,1,33075,30,16.654,45.61403509,0.8043882
25,136,0,32411,30,16.636,45.61403509,0.8035188
25,136,0,32411,30,17.572,45.61403509,0.8487276
25,137,1,31999,30,17.431,46.49122807,0.8419173
25,137,0,31999,30,14.776,46.49122807,0.7136808
25,138,1,31999,30,12.121,47.36842105,0.5854443
25,138,0,31252,30,12.429,47.36842105,0.6003207
25,138,0,31252,30,13.387,47.36842105,0.6465921
25,138,0,31252,29,14.345,47.36842105,0.6928635
25,139,1,29561,29,14.959,48.24561404,0.7225197
165,140,1,29561,28,15.361,49.12280702,0.7419363
165,140,0,29445,27,15.764,49.12280702,0.7614012
165,141,1,29445,26,18.17,50,0.877611
165,141,0,29445,26,20.705,50,1.0000515
165,141,0,29418,26,20.647,50,0.9972501
165,141,0,29418,26,20.52,50,0.991116
165,141,0,29182,26,20.98,50,1.013334
165,140,-1,29182,25,21.395,49.12280702,1.0333785
165,141,1,30093,26,21.571,50,1.0418793
165,141,0,30670,26,21.768,50,1.0513944
165,142,1,30670,26,22.056,50.87719298,1.0653048
165,143,1,31543,26,22.226,51.75438596,1.0735158
165,144,1,31543,26,22.025,52.63157895,1.0638075
165,146,2,33536,27,22.417,54.38596491,1.0827411
165,147,1,33536,28,23.779,55.26315789,1.1485257
165,148,1,34376,29,24.605,56.14035088,1.1884215
165,149,1,34376,30,24.75,57.01754386,1.195425
165,149,0,35107,30,24.546,57.01754386,1.1855718
165,150,1,35107,31,24.069,57.89473684,1.1625327
165,151,1,35727,31,24.522,58.77192982,1.1844126
165,152,1,35727,31,25.453,59.64912281,1.2293799
165,152,0,35409,31,25.801,59.64912281,1.2461883
165,152,0,35409,31,26.054,59.64912281,1.2584082
165,153,1,35063,31,25.902,60.52631579,1.2510666
165,153,0,35063,31,26.133,60.52631579,1.2622239
165,154,1,34980,31,28.716,61.40350877,1.3869828
165,154,0,36364,31,29.196,61.40350877,1.4101668
165,155,1,36364,32,24.267,62.28070175,1.1720961
165,155,0,36364,32,19.338,62.28070175,0.9340254
165,156,1,34838,32,24.722,63.15789474,1.1940726
165,157,1,34838,31,30.316,64.03508772,1.4642628
165,158,1,37715,31,34.334,64.9122807,1.6583322
165,158,0,37715,30,32.047,64.9122807,1.5478701
165,158,0,36677,30,30.666,64.9122807,1.4811678
165,159,1,36677,29,31.043,65.78947368,1.4993769
165,159,0,36704,29,32.206,65.78947368,1.5555498
165,160,1,36704,29,34.453,66.66666667,1.6640799
165,160,0,37100,29,35.261,66.66666667,1.7031063
165,160,0,37100,29,35.327,66.66666667,1.7062941
165,161,1,37424,29,35.55,67.54385965,1.717065
165,161,0,37424,29,35.827,67.54385965,1.7304441
165,162,1,36435,29,34.765,68.42105263,1.6791495
165,162,0,36435,29,33.409,68.42105263,1.6136547
165,163,1,38687,29,35.976,69.29824561,1.7376408
165,163,0,38687,30,39.523,69.29824561,1.9089609
165,164,1,36315,30,39.51,70.1754386,1.908333
165,164,0,36315,31,39.211,70.1754386,1.8938913
165,165,1,38775,31,40.108,71.05263158,1.9372164
165,165,0,40394,31,40.499,71.05263158,1.9561017
165,166,1,40394,32,38.58,71.92982456,1.863414
165,167,1,41268,32,37.299,72.80701754,1.8015417
165,167,0,41268,32,37.378,72.80701754,1.8053574
165,167,0,42338,32,37.592,72.80701754,1.8156936
165,168,1,42338,32,37.98,73.68421053,1.834434
165,168,0,44612,31,37.795,73.68421053,1.8254985
165,169,1,44612,31,34.996,74.56140351,1.6903068
165,169,0,43634,31,34.619,74.56140351,1.6720977
165,169,0,43634,31,38.194,74.56140351,1.8447702
165,170,1,44771,31,40.17,75.43859649,1.940211
165,170,0,44771,31,40.546,75.43859649,1.9583718
165,170,0,48005,31,40.923,75.43859649,1.9765809
165,170,0,48005,31,39.354,75.43859649,1.9007982
165,170,0,48005,30,37.882,75.43859649,1.8297006
165,170,0,46165,30,39.281,75.43859649,1.8972723
165,170,0,45896,30,39.173,75.43859649,1.8920559
165,170,0,45896,30,38.219,75.43859649,1.8459777
165,171,1,45583,30,40.858,76.31578947,1.9734414
165,171,0,45924,30,43.431,76.31578947,2.0977173
165,172,1,45924,31,43.887,77.19298246,2.1197421
165,172,0,48148,32,43.252,77.19298246,2.0890716
165,172,0,48148,32,41.11,77.19298246,1.985613
165,172,0,48730,32,41.75,77.19298246,2.016525
165,173,1,48730,32,43.259,78.07017544,2.0894097
165,173,0,46187,33,38.52,78.07017544,1.860516
165,173,0,46187,34,33.78,78.07017544,1.631574
165,174,1,46467,34,35.799,78.94736842,1.7290917
165,174,0,46467,34,41.619,78.94736842,2.0101977
165,175,1,48021,34,43.428,79.8245614,2.0975724
165,175,0,48021,33,43.97,79.8245614,2.123751
165,175,0,48323,33,43.15,79.8245614,2.084145
165,175,0,47489,33,43.057,79.8245614,2.0796531
165,176,1,47489,32,44.377,80.70175439,2.1434091
165,175,-1,47785,32,43.747,79.8245614,2.1129801
165,176,1,47785,33,42.279,80.70175439,2.0420757
165,176,0,51107,33,42.102,80.70175439,2.0335266
165,176,0,51107,33,43.115,80.70175439,2.0824545
165,176,0,49828,32,43.518,80.70175439,2.1019194
165,176,0,52436,32,42.9,80.70175439,2.07207
165,176,0,52436,33,40.06,80.70175439,1.934898
165,176,0,52541,34,37.522,80.70175439,1.8123126
165,176,0,52541,34,39.702,80.70175439,1.9176066
165,176,0,52541,34,41.882,80.70175439,2.0229006
165,177,1,53606,33,40.88,81.57894737,1.974504
165,177,0,53606,33,39.271,81.57894737,1.8967893
165,177,0,53556,32,42.879,81.57894737,2.0710557
165,177,0,53738,32,44.689,81.57894737,2.1584787
165,177,0,53738,31,41.875,81.57894737,2.0225625
165,177,0,50564,31,42.105,81.57894737,2.0336715
165,177,0,50564,31,45.907,81.57894737,2.2173081
165,177,0,53013,31,45.235,81.57894737,2.1848505
165,177,0,53013,32,43.374,81.57894737,2.0949642
165,177,0,53238,32,43.15,81.57894737,2.084145
165,178,1,53655,32,43.591,82.45614035,2.1054453
165,178,0,53655,32,44.696,82.45614035,2.1588168
165,178,0,55994,33,43.798,82.45614035,2.1154434
165,178,0,55994,33,41.194,82.45614035,1.9896702
165,179,1,55088,34,43.833,83.33333333,2.1171339
165,179,0,56461,34,46.286,83.33333333,2.2356138
165,179,0,56461,35,44.001,83.33333333,2.1252483
165,179,0,57389,35,42.906,83.33333333,2.0723598
165,180,1,57389,35,43.595,84.21052632,2.1056385
165,180,0,57180,35,43.281,84.21052632,2.0904723
165,180,0,57180,35,42.45,84.21052632,2.050335
165,181,1,55901,34,43.521,85.0877193,2.1020643
165,181,0,56675,34,44.508,85.0877193,2.1497364
165,181,0,56675,34,45.317,85.0877193,2.1888111
165,181,0,57032,34,45.446,85.0877193,2.1950418
165,181,0,57032,35,44.947,85.0877193,2.1709401
165,181,0,59031,35,43.922,85.0877193,2.1214326
165,181,0,59031,35,43.646,85.0877193,2.1081018
25,182,1,57378,35,44.829,85.96491228,2.1652407
25,182,0,58608,35,44.896,85.96491228,2.1684768
25,182,0,58608,35,44.456,85.96491228,2.1472248
25,183,1,58723,36,42.091,86.84210526,2.0329953
25,183,0,58723,36,39.726,86.84210526,1.9187658
25,183,0,63039,36,39.693,86.84210526,1.9171719
25,183,0,63039,35,42.396,86.84210526,2.0477268
25,182,-1,60250,35,42.312,85.96491228,2.0436696
25,182,0,60250,34,41.612,85.96491228,2.0098596
25,181,-1,57312,33,40.887,85.0877193,1.9748421
25,181,0,56752,33,40.913,85.0877193,1.9760979
25,180,-1,56752,33,41.974,84.21052632,2.0273442
25,180,0,56620,33,42.492,84.21052632,2.0523636
25,179,-1,56620,34,42.257,83.33333333,2.0410131
25,179,0,56252,33,38.868,83.33333333,1.8773244
25,178,-1,54984,33,35.802,82.45614035,1.7292366
25,178,0,54984,33,33.22,82.45614035,1.604526
25,177,-1,54984,33,30.638,81.57894737,1.4798154
25,177,0,49493,33,34.816,81.57894737,1.6816128
25,177,0,49493,33,41.891,81.57894737,2.0233353
25,176,-1,51519,32,41.583,80.70175439,2.0084589
25,176,0,51547,32,40.531,80.70175439,1.9576473
25,175,-1,51547,33,39.156,79.8245614,1.8912348
25,174,-1,51245,33,37.146,78.94736842,1.7941518
25,173,-1,51245,33,34.914,78.07017544,1.6863462
25,172,-1,54638,33,33.688,77.19298246,1.6271304
25,171,-1,54638,32,35.649,76.31578947,1.7218467
25,170,-1,51684,32,35.241,75.43859649,1.7021403
25,170,0,51684,31,32.816,75.43859649,1.5850128
25,169,-1,51541,31,33.579,74.56140351,1.6218657
165,168,-1,51541,31,34.379,73.68421053,1.6605057
165,168,0,53792,31,33.372,73.68421053,1.6118676
165,167,-1,52019,32,33.106,72.80701754,1.5990198
165,167,0,52019,33,33.579,72.80701754,1.6218657
165,167,0,52480,34,32.717,72.80701754,1.5802311
165,166,-1,53216,34,31.993,71.92982456,1.5452619
165,166,0,53216,34,32.527,71.92982456,1.5710541
165,165,-1,52140,34,33.06,71.05263158,1.596798
165,165,0,52140,34,33.571,71.05263158,1.6214793
165,165,0,53469,34,33.46,71.05263158,1.616118
165,166,1,53469,35,32.803,71.92982456,1.5843849
165,166,0,53123,35,29.317,71.92982456,1.4160111
165,166,0,53123,35,25.832,71.92982456,1.2476856
165,167,1,53123,35,25.833,72.80701754,1.2477339
165,167,0,49866,35,35.758,72.80701754,1.7271114
165,168,1,51969,33,38.652,73.68421053,1.8668916
165,169,1,51969,33,37.095,74.56140351,1.7916885
165,169,0,51514,32,34.263,74.56140351,1.6549029
165,170,1,52469,33,34.827,75.43859649,1.6821441
165,171,1,52469,33,38.788,76.31578947,1.8734604
165,171,0,48977,33,37.437,76.31578947,1.8082071
165,171,0,50531,34,36.268,76.31578947,1.7517444
165,172,1,50531,34,35.391,77.19298246,1.7093853
165,172,0,50844,35,34.472,77.19298246,1.6649976
165,172,0,50844,35,34.741,77.19298246,1.6779903
165,173,1,53331,35,39.225,78.07017544,1.8945675
165,172,-1,51953,37,39.748,77.19298246,1.9198284
165,172,0,51953,38,38.572,77.19298246,1.8630276
165,172,0,53062,38,38.486,77.19298246,1.8588738
165,172,0,51096,38,38.393,77.19298246,1.8543819
25,172,0,51096,38,38.286,77.19298246,1.8492138
25,173,1,51667,37,39.853,78.07017544,1.9248999
25,173,0,51667,37,41.431,78.07017544,2.0011173
25,174,1,51201,37,38.665,78.94736842,1.8675195
25,174,0,51832,37,36.942,78.94736842,1.7842986
25,175,1,51832,37,36.107,79.8245614,1.7439681
25,175,0,56011,37,35.453,79.8245614,1.7123799
25,175,0,56011,36,35.442,79.8245614,1.7118486
25,175,0,53644,36,35.828,79.8245614,1.7304924
25,175,0,53644,35,36.454,79.8245614,1.7607282
25,175,0,52414,35,37.018,79.8245614,1.7879694
25,174,-1,52090,34,36.032,78.94736842,1.7403456
