WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
175,102,0,33591,18,24.919,38.13559322,1.644654
175,103,1,33591,19,23.408,38.98305085,1.544928
175,104,1,35573,19,21.724,39.83050847,1.433784
175,105,1,35573,19,20.04,40.6779661,1.32264
175,105,0,35573,19,19.588,40.6779661,1.292808
175,106,1,37505,20,19.214,41.52542373,1.268124
175,107,1,37505,20,18.84,42.37288136,1.24344
175,108,1,37505,20,19.405,43.22033898,1.28073
175,110,2,39389,20,20.235,44.91525424,1.33551
175,111,1,39389,21,21.066,45.76271186,1.390356
175,112,1,39389,21,21.682,46.61016949,1.431012
175,114,2,40579,21,22.239,48.30508475,1.467774
175,115,1,40579,21,22.792,49.15254237,1.504272
175,117,2,40579,21,23.223,50.84745763,1.532718
175,118,1,42283,22,23.654,51.69491525,1.561164
175,119,1,42283,22,23.67,52.54237288,1.56222
175,120,1,42283,22,22.721,53.38983051,1.499586
175,121,1,42430,22,21.771,54.23728814,1.436886
175,122,1,42430,22,21.137,55.08474576,1.395042
175,123,1,43596,21,20.874,55.93220339,1.377684
175,123,0,43596,21,20.612,55.93220339,1.360392
175,123,0,43596,21,20.349,55.93220339,1.343034
175,124,1,43596,21,21.135,56.77966102,1.39491
175,124,0,42259,21,24.147,56.77966102,1.593702
175,125,1,42259,20,27.16,57.62711864,1.79256
175,126,1,43172,20,28.888,58.47457627,1.906608
175,126,0,43172,20,30.441,58.47457627,2.009106
175,127,1,43172,20,30.065,59.3220339,1.98429
175,128,1,45814,20,28.292,60.16949153,1.867272
175,128,0,45814,21,26.749,60.16949153,1.765434
175,129,1,47706,21,26.259,61.01694915,1.733094
175,129,0,47706,21,25.768,61.01694915,1.700688
175,129,0,47706,22,25.578,61.01694915,1.688148
175,130,1,48856,22,25.504,61.86440678,1.683264
175,130,0,48856,22,25.402,61.86440678,1.676532
175,130,0,50690,22,25.094,61.86440678,1.656204
175,130,0,50690,22,24.786,61.86440678,1.635876
175,131,1,50690,22,25.102,62.71186441,1.656732
175,131,0,50242,22,26.357,62.71186441,1.739562
175,131,0,50242,22,27.611,62.71186441,1.822326
175,131,0,50242,22,28.426,62.71186441,1.876116
175,131,0,53422,23,29.193,62.71186441,1.926738
175,132,1,53422,23,29.34,63.55932203,1.93644
175,132,0,53536,24,28.169,63.55932203,1.859154
175,132,0,53536,24,26.998,63.55932203,1.781868
175,132,0,53536,24,26.336,63.55932203,1.738176
175,133,1,52191,23,26.862,64.40677966,1.772892
175,133,0,52191,23,27.389,64.40677966,1.807674
175,133,0,52191,23,27.482,64.40677966,1.813812
175,133,0,52916,23,27.262,64.40677966,1.799292
175,133,0,52916,22,27.042,64.40677966,1.784772
175,133,0,52916,22,27.248,64.40677966,1.798368
175,133,0,52525,22,28.211,64.40677966,1.861926
25,133,0,52525,22,29.174,64.40677966,1.925484
25,133,0,52525,22,29.857,64.40677966,1.970562
25,133,0,52859,21,30.369,64.40677966,2.004354
25,133,0,52859,22,30.399,64.40677966,2.006334
25,134,1,54775,22,28.5,65.25423729,1.881
25,133,-1,54775,22,26.602,64.40677966,1.755732
25,133,0,54775,22,25.049,64.40677966,1.653234
25,133,0,53781,21,24.478,64.40677966,1.615548
25,131,-2,53781,21,23.908,62.71186441,1.577928
25,131,0,53781,21,23.652,62.71186441,1.561032
25,129,-2,52998,21,23.591,61.01694915,1.557006
25,128,-1,52998,21,23.529,60.16949153,1.552914
25,127,-1,52998,21,24.08,59.3220339,1.58928
25,126,-1,53732,21,24.685,58.47457627,1.62921
25,124,-2,53732,21,25.289,56.77966102,1.669074
25,123,-1,53732,21,24.984,55.93220339,1.648944
25,122,-1,51856,21,24.621,55.08474576,1.624986
25,121,-1,51856,21,24.258,54.23728814,1.601028
25,120,-1,51856,21,24.357,53.38983051,1.607562
25,119,-1,51147,21,24.601,52.54237288,1.623666
25,118,-1,51147,21,24.845,51.69491525,1.63977
25,118,0,51147,21,24.907,51.69491525,1.643862
25,118,0,50788,21,24.905,51.69491525,1.64373
25,117,-1,50788,21,24.903,50.84745763,1.643598
25,116,-1,50788,21,24.526,50,1.618716
25,116,0,49361,21,23.94,50,1.58004
25,115,-1,49361,20,23.353,49.15254237,1.541298
25,115,0,49361,20,23.011,49.15254237,1.518726
25,115,0,48994,20,22.936,49.15254237,1.513776
25,114,-1,48994,20,22.86,48.30508475,1.50876
25,113,-1,48994,20,22.937,47.45762712,1.513842
25,113,0,49386,20,23.092,47.45762712,1.524072
25,113,0,49386,20,23.247,47.45762712,1.534302
25,112,-1,49386,20,22.416,46.61016949,1.479456
25,112,0,48603,20,21.274,46.61016949,1.404084
25,112,0,48603,20,20.132,46.61016949,1.328712
25,112,0,48603,20,19.755,46.61016949,1.30383
25,112,0,48660,19,19.979,46.61016949,1.318614
25,112,0,48660,19,20.203,46.61016949,1.333398
25,112,0,48660,19,20.491,46.61016949,1.352406
25,112,0,48489,20,20.839,46.61016949,1.375374
25,111,-1,48489,20,21.186,45.76271186,1.398276
25,111,0,48489,20,20.811,45.76271186,1.373526
25,111,0,48138,20,20.029,45.76271186,1.321914
25,110,-1,48138,20,19.247,44.91525424,1.270302
25,109,-1,48138,20,19.141,44.06779661,1.263306
25,109,0,47706,20,19.448,44.06779661,1.283568
25,108,-1,47706,20,19.756,43.22033898,1.303896
25,108,0,47706,20,19.091,43.22033898,1.260006
25,107,-1,47747,20,18.268,42.37288136,1.205688
25,107,0,47747,20,17.521,42.37288136,1.156386
25,107,0,47747,20,17.461,42.37288136,1.152426
25,107,0,47005,20,17.402,42.37288136,1.148532
25,107,0,47005,20,17.141,42.37288136,1.131306
25,107,0,46238,20,16.551,42.37288136,1.092366
25,107,0,46238,21,15.962,42.37288136,1.053492
25,106,-1,46238,21,15.647,41.52542373,1.032702
25,106,0,45627,21,15.976,41.52542373,1.054416
25,105,-1,45627,21,16.304,40.6779661,1.076064
25,105,0,45627,21,16.636,40.6779661,1.097976
175,104,-1,45627,20,17.131,39.83050847,1.130646
175,104,0,45333,20,17.626,39.83050847,1.163316
175,104,0,45333,20,18.201,39.83050847,1.201266
175,104,0,44836,20,19.264,39.83050847,1.271424
175,104,0,44836,21,20.255,39.83050847,1.33683
175,104,0,44860,21,19.53,39.83050847,1.28898
175,104,0,44860,21,18.805,39.83050847,1.24113
175,105,1,45961,22,19.183,40.6779661,1.266078
175,106,1,45961,22,19.632,41.52542373,1.295712
175,106,0,45961,22,19.704,41.52542373,1.300464
175,107,1,46295,22,19.255,42.37288136,1.27083
175,108,1,46295,22,18.807,43.22033898,1.241262
175,109,1,46295,22,18.864,44.06779661,1.245024
175,109,0,47111,23,19.1,44.06779661,1.2606
175,111,2,47111,23,19.335,45.76271186,1.27611
175,112,1,47111,23,19.614,46.61016949,1.294524
175,113,1,47200,23,19.895,47.45762712,1.31307
175,114,1,47200,23,20.175,48.30508475,1.33155
175,115,1,47200,23,20.743,49.15254237,1.369038
175,116,1,48717,23,21.413,50,1.413258
175,116,0,48717,23,22.083,50,1.457478
175,117,1,48717,23,22.201,50.84745763,1.465266
175,117,0,49769,23,22.145,50.84745763,1.46157
175,118,1,49769,23,22.089,51.69491525,1.457874
175,119,1,49769,22,23.015,52.54237288,1.51899
175,120,1,49769,22,23.983,53.38983051,1.582878
175,121,1,49769,22,24.563,54.23728814,1.621158
175,122,1,49492,22,24.754,55.08474576,1.633764
175,123,1,49492,21,24.946,55.93220339,1.646436
175,123,0,50454,21,25.475,55.93220339,1.68135
25,124,1,50454,21,26.017,56.77966102,1.717122
25,125,1,50454,21,25.144,57.62711864,1.659504
25,126,1,50976,22,23.475,58.47457627,1.54935
25,127,1,50976,22,22.578,59.3220339,1.490148
25,127,0,51408,22,22.518,59.3220339,1.486188
25,127,0,51408,23,22.456,59.3220339,1.482096
25,128,1,51033,23,22.375,60.16949153,1.47675
25,128,0,51033,24,22.294,60.16949153,1.471404
25,128,0,51033,24,22.565,60.16949153,1.48929
25,127,-1,50079,24,23.072,59.3220339,1.522752
25,126,-1,50079,24,23.4,58.47457627,1.5444
25,125,-1,49524,25,22.793,57.62711864,1.504338
25,124,-1,49524,25,22.186,56.77966102,1.464276
25,122,-2,49524,25,22.216,55.08474576,1.466256
25,120,-2,48154,25,22.637,53.38983051,1.494042
25,118,-2,48154,25,23.058,51.69491525,1.521828
25,117,-1,48154,25,23.031,50.84745763,1.520046
25,115,-2,46572,25,22.984,49.15254237,1.516944
25,115,0,46572,25,22.768,49.15254237,1.502688
25,114,-1,46572,25,21.655,48.30508475,1.42923
25,114,0,46018,24,20.542,48.30508475,1.355772
25,113,-1,46018,23,19.429,47.45762712,1.282314
25,113,0,46018,23,18.316,47.45762712,1.208856
25,113,0,46018,23,18.874,47.45762712,1.245684
25,112,-1,43873,22,19.704,46.61016949,1.300464
25,111,-1,43873,22,20.534,45.76271186,1.355244
25,110,-1,43873,21,21.044,44.91525424,1.388904
25,109,-1,43482,21,21.112,44.06779661,1.393392
25,107,-2,43482,20,21.179,42.37288136,1.397814
25,107,0,43482,20,21.105,42.37288136,1.39293
25,106,-1,43482,20,20.287,41.52542373,1.338942
25,105,-1,42977,20,19.468,40.6779661,1.284888
25,105,0,42977,19,18.649,40.6779661,1.230834
25,105,0,42977,19,18.243,40.6779661,1.204038
25,104,-1,41998,19,18.111,39.83050847,1.195326
25,104,0,41998,19,17.98,39.83050847,1.18668
25,104,0,41998,18,17.899,39.83050847,1.181334
25,104,0,41998,18,18.048,39.83050847,1.191168
25,104,0,41574,18,18.198,39.83050847,1.201068
25,103,-1,41574,18,18.348,38.98305085,1.210968
25,103,0,41574,18,17.989,38.98305085,1.187274
25,103,0,40889,17,17.562,38.98305085,1.159092
25,102,-1,40889,17,17.134,38.13559322,1.130844
25,101,-1,40889,17,16.923,37.28813559,1.116918
25,101,0,39315,17,16.76,37.28813559,1.10616
25,101,0,39315,17,16.597,37.28813559,1.095402
25,100,-1,39315,17,17.021,36.44067797,1.123386
25,100,0,40269,18,17.574,36.44067797,1.159884
25,100,0,40269,18,18.127,36.44067797,1.196382
25,100,0,40269,18,17.591,36.44067797,1.161006
25,99,-1,39470,18,16.905,35.59322034,1.11573
25,99,0,39470,19,16.288,35.59322034,1.075008
25,99,0,39470,19,16.031,35.59322034,1.058046
25,98,-1,39234,19,15.773,34.74576271,1.041018
25,98,0,39234,19,15.519,34.74576271,1.024254
25,99,1,39234,19,15.299,35.59322034,1.009734
25,99,0,39022,19,15.08,35.59322034,0.99528
25,99,0,39022,19,14.98,35.59322034,0.98868
25,99,0,38671,20,15.305,35.59322034,1.01013
25,99,0,38671,20,15.63,35.59322034,1.03158
25,100,1,38671,20,15.57,36.44067797,1.02762
25,100,0,38696,20,15.021,36.44067797,0.991386
25,99,-1,38696,20,14.471,35.59322034,0.955086
25,100,1,38696,20,14.197,36.44067797,0.937002
25,98,-2,38728,21,14.108,34.74576271,0.931128
25,98,0,38728,21,14.019,34.74576271,0.925254
25,97,-1,38728,21,13.887,33.89830508,0.916542
25,96,-1,37546,21,13.742,33.05084746,0.906972
25,96,0,37546,21,13.584,33.05084746,0.896544
25,95,-1,37505,21,13.406,32.20338983,0.884796
25,94,-1,37505,21,13.228,31.3559322,0.873048
25,94,0,36812,22,13.506,31.3559322,0.891396
25,94,0,36812,22,13.785,31.3559322,0.90981
25,93,-1,36812,22,13.893,30.50847458,0.916938
25,93,0,36641,22,13.399,30.50847458,0.884334
25,92,-1,36641,22,12.906,29.66101695,0.851796
25,92,0,36641,22,12.598,29.66101695,0.831468
25,92,0,35907,22,13.435,29.66101695,0.88671
25,92,0,35907,22,14.272,29.66101695,0.941952
25,92,0,35907,22,13.996,29.66101695,0.923736
25,91,-1,36135,22,13.093,28.81355932,0.864138
25,90,-1,36135,22,12.19,27.96610169,0.80454
25,89,-1,36135,22,11.683,27.11864407,0.771078
25,89,0,34717,22,11.879,27.11864407,0.784014
25,89,0,34717,22,12.075,27.11864407,0.79695
25,89,0,34717,22,12.239,27.11864407,0.807774
25,90,1,34717,22,11.639,27.96610169,0.768174
25,89,-1,34293,22,11.04,27.11864407,0.72864
25,89,0,34293,21,10.441,27.11864407,0.689106
25,89,0,34293,21,9.8412,27.11864407,0.6495192
175,91,2,34293,21,11.211,28.81355932,0.739926
175,91,0,32572,21,13.894,28.81355932,0.917004
175,92,1,32572,20,16.576,29.66101695,1.094016
175,93,1,32572,19,17.484,30.50847458,1.153944
175,94,1,32662,19,16.881,31.3559322,1.114146
175,96,2,32662,19,16.25,33.05084746,1.0725
175,96,0,32751,19,15.526,33.05084746,1.024716
175,98,2,32751,19,14.802,34.74576271,0.976932
175,100,2,32751,19,15.515,36.44067797,1.02399
175,100,0,34293,19,16.288,36.44067797,1.075008
175,100,0,34293,19,17.005,36.44067797,1.12233
175,102,2,34293,20,16.852,38.13559322,1.112232
175,102,0,34056,19,16.7,38.13559322,1.1022
175,103,1,34056,19,16.552,38.98305085,1.092432
175,104,1,36021,19,16.415,39.83050847,1.08339
175,104,0,36021,20,16.278,39.83050847,1.074348
175,105,1,36021,20,16.385,40.6779661,1.08141
175,106,1,37538,20,17.013,41.52542373,1.122858
175,108,2,37538,20,17.641,43.22033898,1.164306
175,109,1,37538,20,18.155,44.06779661,1.19823
175,110,1,38981,21,18.424,44.91525424,1.215984
175,111,1,38981,21,18.694,45.76271186,1.233804
175,112,1,38981,22,19.197,46.61016949,1.267002
175,112,0,39894,22,19.831,46.61016949,1.308846
175,113,1,39894,22,20.448,47.45762712,1.349568
175,114,1,39894,22,20.647,48.30508475,1.362702
175,115,1,39960,22,20.847,49.15254237,1.375902
175,116,1,39960,22,21.601,50,1.425666
175,117,1,40237,22,22.954,50.84745763,1.514964
175,118,1,40237,22,24.231,51.69491525,1.599246
175,119,1,41077,22,23.663,52.54237288,1.561758
175,120,1,41077,22,23.095,53.38983051,1.52427
175,121,1,41077,22,23.215,54.23728814,1.53219
175,122,1,41835,22,23.834,55.08474576,1.573044
175,123,1,41835,22,24.358,55.93220339,1.607628
175,124,1,42569,23,24.447,56.77966102,1.613502
175,125,1,42569,23,24.535,57.62711864,1.61931
175,126,1,44338,24,25.678,58.47457627,1.694748
175,127,1,44338,24,26.822,59.3220339,1.770252
175,128,1,44338,25,27.121,60.16949153,1.789986
175,129,1,45455,25,26.902,61.01694915,1.775532
175,130,1,45455,25,26.796,61.86440678,1.768536
175,131,1,47608,25,26.845,62.71186441,1.77177
175,132,1,47608,25,26.913,63.55932203,1.776258
175,132,0,48350,26,27.058,63.55932203,1.785828
175,133,1,48350,26,27.203,64.40677966,1.795398
175,134,1,48350,26,26.901,65.25423729,1.775466
175,135,1,49997,26,26.425,66.10169492,1.74405
175,136,1,49997,26,26.38,66.94915254,1.74108
175,136,0,50005,26,26.982,66.94915254,1.780812
175,137,1,50005,26,27.902,67.79661017,1.841532
175,137,0,50821,26,29.229,67.79661017,1.929114
175,138,1,50821,27,30.599,68.6440678,2.019534
175,138,0,52517,27,32.032,68.6440678,2.114112
175,139,1,52517,27,32.196,69.49152542,2.124936
175,139,0,54148,27,30.108,69.49152542,1.987128
175,139,0,54148,27,28.327,69.49152542,1.869582
175,139,0,54523,28,28.791,69.49152542,1.900206
175,140,1,54523,28,29.314,70.33898305,1.934724
175,140,0,55387,28,30.74,70.33898305,2.02884
175,140,0,55387,28,32.011,70.33898305,2.112726
175,141,1,56537,28,29.571,71.18644068,1.951686
175,141,0,56537,28,27.132,71.18644068,1.790712
175,141,0,56537,29,26.845,71.18644068,1.77177
175,142,1,57010,29,26.969,72.03389831,1.779954
175,142,0,57010,29,28.668,72.03389831,1.892088
175,143,1,58184,28,31.179,72.88135593,2.057814
175,143,0,58184,28,32.776,72.88135593,2.163216
175,144,1,58502,28,31.13,73.72881356,2.05458
175,144,0,58502,27,29.484,73.72881356,1.945944
175,144,0,58502,27,29.547,73.72881356,1.950102
175,144,0,58926,27,30.847,73.72881356,2.035902
175,144,0,58926,26,31.822,73.72881356,2.100252
175,145,1,58967,26,30.802,74.57627119,2.032932
175,145,0,58967,26,29.781,74.57627119,1.965546
175,145,0,59276,26,30.632,74.57627119,2.021712
175,145,0,59276,26,31.603,74.57627119,2.085798
175,145,0,59276,25,31.553,74.57627119,2.082498
175,145,0,59317,25,30.635,74.57627119,2.02191
175,145,0,59317,25,29.716,74.57627119,1.961256
175,145,0,60565,25,31.717,74.57627119,2.093322
175,145,0,60565,25,34.275,74.57627119,2.26215
175,145,0,60565,25,34.609,74.57627119,2.284194
175,145,0,61829,25,34.078,74.57627119,2.249148
175,145,0,63834,25,33.043,74.57627119,2.180838
175,145,0,63834,25,31.83,74.57627119,2.10078
175,145,0,63834,26,31.466,74.57627119,2.076756
175,146,1,65213,26,31.433,75.42372881,2.074578
175,146,0,65213,26,31.499,75.42372881,2.078934
175,146,0,66550,27,31.664,75.42372881,2.089824
175,146,0,66550,27,31.727,75.42372881,2.093982
175,146,0,67903,27,31.742,75.42372881,2.094972
175,146,0,67903,27,33.075,75.42372881,2.18295
175,147,1,68605,28,35.149,76.27118644,2.319834
175,147,0,68605,28,34.309,76.27118644,2.264394
175,147,0,69811,29,32.22,76.27118644,2.12652
175,147,0,70480,30,33.146,76.27118644,2.187636
175,148,1,70480,30,34.922,77.11864407,2.304852
175,148,0,70480,30,33.6,77.11864407,2.2176
175,148,0,71369,30,31.688,77.11864407,2.091408
175,148,0,71369,30,30.319,77.11864407,2.001054
175,149,1,69599,29,32.938,77.96610169,2.173908
175,149,0,69599,29,35.08,77.96610169,2.31528
175,149,0,71369,29,35.997,77.96610169,2.375802
175,149,0,71369,29,36.155,77.96610169,2.38623
175,149,0,72298,29,34.152,77.96610169,2.254032
175,149,0,72298,29,32.233,77.96610169,2.127378
175,149,0,71687,29,32.311,77.96610169,2.132526
175,149,0,71687,29,32.39,77.96610169,2.13774
175,149,0,72388,28,34.652,77.96610169,2.287032
175,149,0,72388,28,36.84,77.96610169,2.43144
175,149,0,73399,28,35.435,77.96610169,2.33871
175,149,0,73399,28,34.113,77.96610169,2.251458
175,149,0,73766,28,34.782,77.96610169,2.295612
175,150,1,73766,29,35.426,78.81355932,2.338116
175,150,0,76653,29,35.44,78.81355932,2.33904
175,150,0,76653,30,35.42,78.81355932,2.33772
175,150,0,77468,30,35.009,78.81355932,2.310594
175,151,1,77468,30,34.597,79.66101695,2.283402
175,151,0,77770,29,35.626,79.66101695,2.351316
25,151,0,77770,29,36.814,79.66101695,2.429724
25,151,0,80713,29,35.233,79.66101695,2.325378
25,151,0,80713,30,33.273,79.66101695,2.196018
25,151,0,80428,30,31.887,79.66101695,2.104542
25,151,0,80428,30,30.55,79.66101695,2.0163
25,150,-1,79653,30,30.873,78.81355932,2.037618
25,150,0,79653,30,31.164,78.81355932,2.056824
25,150,0,79653,30,29.884,78.81355932,1.972344
25,149,-1,76653,30,28.603,77.96610169,1.887798
25,149,0,76653,29,29.342,77.96610169,1.936572
25,148,-1,75609,29,30.946,77.11864407,2.042436
25,148,0,75609,29,31.985,77.11864407,2.11101
25,147,-1,74875,29,32.458,76.27118644,2.142228
25,147,0,74875,29,32.686,76.27118644,2.157276
25,147,0,73627,29,32.392,76.27118644,2.137872
25,146,-1,73627,29,32.098,75.42372881,2.118468
25,146,0,71426,28,30.758,75.42372881,2.030028
25,145,-1,71426,28,29.397,74.57627119,1.940202
25,144,-1,71426,28,28.603,73.72881356,1.887798
25,144,0,70757,27,28.473,73.72881356,1.879218
25,142,-2,70757,27,28.733,72.03389831,1.896378
25,141,-1,69241,27,30.552,71.18644068,2.016432
25,141,0,69241,27,31.562,71.18644068,2.083092
25,139,-2,69330,26,29.331,69.49152542,1.935846
25,139,0,69330,26,27.1,69.49152542,1.7886
25,138,-1,69330,26,25.438,68.6440678,1.678908
25,138,0,64870,26,23.854,68.6440678,1.574364
25,137,-1,64870,25,22.269,67.79661017,1.469754
25,137,0,64870,25,23.332,67.79661017,1.539912
25,136,-1,63353,25,24.756,66.94915254,1.633896
175,136,0,63353,25,25.895,66.94915254,1.70907
175,134,-2,61592,25,26.303,65.25423729,1.735998
175,134,0,61592,25,27.155,65.25423729,1.79223
175,133,-1,61804,25,30.342,64.40677966,2.002572
175,133,0,62456,25,30.521,64.40677966,2.014386
175,132,-1,62456,26,28.857,63.55932203,1.904562
175,131,-1,63484,27,29.134,62.71186441,1.922844
175,131,0,63484,27,29.303,62.71186441,1.933998
175,130,-1,65253,28,27.511,61.86440678,1.815726
175,129,-1,65253,28,26.092,61.01694915,1.722072
175,129,0,69608,29,27.408,61.01694915,1.808928
175,128,-1,69608,30,27.566,60.16949153,1.819356
175,128,0,70276,31,25.024,60.16949153,1.651584
175,128,0,70276,31,24.525,60.16949153,1.61865
175,128,0,70733,32,27.659,60.16949153,1.825494
175,129,1,70733,33,29.331,61.01694915,1.935846
175,130,1,70847,33,29.758,61.86440678,1.964028
175,131,1,70749,33,29.746,62.71186441,1.963236
175,131,0,70749,33,29.443,62.71186441,1.943238
175,131,0,70749,32,28.269,62.71186441,1.865754
175,132,1,70880,32,26.723,63.55932203,1.763718
175,132,0,70880,31,26.483,63.55932203,1.747878
175,132,0,68776,31,27.549,63.55932203,1.818234
175,132,0,68662,31,27.858,63.55932203,1.838628
175,133,1,68662,31,27.954,64.40677966,1.844964
175,133,0,68368,31,29.495,64.40677966,1.94667
175,134,1,68368,31,31.128,65.25423729,2.054448
175,135,1,70472,31,29.717,66.10169492,1.961322
175,136,1,70472,31,28.918,66.94915254,1.908588
175,137,1,69983,31,29.842,67.79661017,1.969572
25,138,1,70105,32,29.813,68.6440678,1.967658
25,139,1,70105,32,29.337,69.49152542,1.936242
25,139,0,68001,33,28.689,69.49152542,1.893474
25,140,1,68001,33,27.757,70.33898305,1.831962
25,141,1,68066,34,25.822,71.18644068,1.704252
25,141,0,68066,34,24.467,71.18644068,1.614822
25,141,0,68629,34,24.947,71.18644068,1.646502
25,141,0,68629,33,25.428,71.18644068,1.678248
25,141,0,65645,33,25.848,71.18644068,1.705968
25,141,0,65645,33,26.263,71.18644068,1.733358
25,140,-1,62799,32,26.205,70.33898305,1.72953
25,139,-1,62799,32,26.056,69.49152542,1.719696
25,138,-1,62799,32,26.592,68.6440678,1.755072
25,137,-1,61225,31,27.369,67.79661017,1.806354
25,136,-1,61225,31,27.828,66.94915254,1.836648
25,135,-1,59798,30,28.017,66.10169492,1.849122
25,135,0,59798,29,28.037,66.10169492,1.850442
25,134,-1,59594,29,27.379,65.25423729,1.807014
25,133,-1,59594,28,26.721,64.40677966,1.763586
25,133,0,59594,28,26.633,64.40677966,1.757778
25,132,-1,57996,27,26.746,63.55932203,1.765236
25,132,0,57996,27,26.727,63.55932203,1.763982
25,131,-1,55974,27,26.554,62.71186441,1.752564
25,130,-1,55974,26,26.136,61.86440678,1.724976
25,128,-2,57352,26,24.854,60.16949153,1.640364
25,127,-1,57352,26,23.571,59.3220339,1.555686
25,126,-1,57352,26,23.325,58.47457627,1.53945
25,126,0,56480,26,23.444,58.47457627,1.547304
25,125,-1,56480,26,23.357,57.62711864,1.541562
