Time,WR,HR,VE,BF,VO2rel,HRR,VO2,,,
85,25,86,17525.79,18,8.6054,24.57627119,0.5679564,,,
86,25,85,17652.763,18,8.3375,23.72881356,0.550275,,,
87,25,85,17652.763,18,8.6333,23.72881356,0.5697978,,,
88,25,85,17652.763,18,9.4094,23.72881356,0.6210204,,,
89,25,84,17705.046,19,10.1854,22.88135593,0.6722364,,,
90,25,83,17705.046,19,10.5409,22.03389831,0.6956994,,,
91,25,83,17705.046,19,10.5081,22.03389831,0.6935346,,,
92,25,82,16808.766,19,10.4753,21.18644068,0.6913698,,,
93,25,82,16808.766,19,10.4406,21.18644068,0.6890796,,,
94,25,82,16808.766,19,10.4038,21.18644068,0.6866508,,,
95,25,82,17032.836,19,10.367,21.18644068,0.684222,,,
96,25,82,17032.836,20,10.2449,21.18644068,0.6761634,,,
97,25,81,17032.836,20,10.0789,20.33898305,0.6652074,,,
98,25,81,17010.429,20,9.9129,20.33898305,0.6542514,,,
99,25,81,17010.429,20,9.9754,20.33898305,0.6583764,,,
100,25,81,17010.429,20,10.1453,20.33898305,0.6695898,,,
101,25,82,17189.685,20,10.3152,21.18644068,0.6808032,,,
102,25,82,17189.685,20,10.3198,21.18644068,0.6811068,,,
103,25,82,17189.685,20,9.973,21.18644068,0.658218,,,
104,25,83,17376.41,20,9.6263,22.03389831,0.6353358,,,
105,25,82,17376.41,20,9.2948,21.18644068,0.6134568,,,
106,25,82,17376.41,20,9.2016,21.18644068,0.6073056,,,
107,25,83,17376.41,20,9.1085,22.03389831,0.601161,,,
108,25,82,17607.949,20,9.0154,21.18644068,0.5950164,,,
109,25,83,17607.949,20,8.9849,22.03389831,0.5930034,,,
110,25,84,17607.949,20,8.9571,22.88135593,0.5911686,,,
111,25,84,17480.976,19,8.9293,22.88135593,0.5893338,,,
112,25,83,17480.976,19,8.9611,22.03389831,0.5914326,,,
113,25,83,17480.976,19,8.9941,22.03389831,0.5936106,,,
114,25,83,17406.286,19,9.0271,22.03389831,0.5957886,,,
115,25,83,17406.286,19,9.2119,22.03389831,0.6079854,,,
116,25,83,17406.286,19,9.3968,22.03389831,0.6201888,,,
117,25,84,17040.305,19,9.5816,22.88135593,0.6323856,,,
118,25,84,17040.305,19,9.7659,22.88135593,0.6445494,,,
119,25,84,17040.305,19,9.9502,22.88135593,0.6567132,,,
120,25,84,17085.119,19,10.1345,22.88135593,0.668877,,,
121,25,84,17085.119,19,10.2181,22.88135593,0.6743946,,,
122,25,84,17085.119,19,10.2997,22.88135593,0.6797802,,,
123,25,83,16495.068,19,10.337,22.03389831,0.682242,,,
124,25,83,16495.068,19,10.1421,22.03389831,0.6693786,,,
125,25,82,16935.739,19,9.9472,21.18644068,0.6565152,,,
126,25,81,16935.739,20,9.7379,20.33898305,0.6427014,,,
127,25,81,16935.739,20,9.3998,20.33898305,0.6203868,,,
128,25,80,16935.739,20,9.0616,19.49152542,0.5980656,,,
129,25,80,16502.537,20,8.7235,19.49152542,0.575751,,,
130,25,80,16502.537,20,8.5978,19.49152542,0.5674548,,,
131,25,80,16502.537,20,8.7909,19.49152542,0.5801994,,,
132,25,82,16502.537,20,8.9839,21.18644068,0.5929374,,,
133,25,81,18481.822,19,9.177,20.33898305,0.605682,,,
134,25,81,18481.822,19,9.37,20.33898305,0.61842,,,
135,25,80,18481.822,18,9.563,19.49152542,0.631158,,,
136,25,79,18481.822,18,9.7561,18.6440678,0.6439026,,,
137,25,79,18481.822,18,9.6108,18.6440678,0.6343128,,,
138,25,79,18481.822,18,9.37,18.6440678,0.61842,,,
139,25,80,18481.822,18,9.1293,19.49152542,0.6025338,,,
140,25,80,17339.065,18,8.8885,19.49152542,0.586641,,,
141,25,79,17339.065,17,8.6478,18.6440678,0.5707548,,,
142,25,79,17339.065,16,8.4071,18.6440678,0.5548686,,,
143,25,78,17339.065,15,8.1663,17.79661017,0.5389758,,,
144,25,79,17339.065,15,7.9948,18.6440678,0.5276568,,,
145,25,79,17339.065,15,8.0689,18.6440678,0.5325474,,,
146,25,79,17339.065,16,8.143,18.6440678,0.537438,,,
147,25,79,17339.065,16,8.2171,18.6440678,0.5423286,,,
148,25,79,16338.219,15,8.2912,18.6440678,0.5472192,,,
149,25,80,16338.219,14,8.3653,19.49152542,0.5521098,,,
150,25,81,16338.219,13,8.411,20.33898305,0.555126,,,
151,25,81,16338.219,13,8.4173,20.33898305,0.5555418,,,
152,25,81,15449.408,13,8.4237,20.33898305,0.5559642,,,
153,25,82,15449.408,13,8.4312,21.18644068,0.5564592,,,
154,25,83,15449.408,13,8.4408,22.03389831,0.5570928,,,
155,25,82,15449.408,13,8.4504,21.18644068,0.5577264,,,
156,25,81,15180.524,13,8.6406,20.33898305,0.5702796,,,
157,25,81,15180.524,13,9.471,20.33898305,0.625086,,,
158,25,80,15180.524,13,10.3014,19.49152542,0.6798924,,,
159,25,80,15165.586,13,11.1319,19.49152542,0.7347054,,,
160,25,81,15165.586,13,11.1589,20.33898305,0.7364874,,,
161,25,82,15165.586,13,10.8078,21.18644068,0.7133148,,,
162,25,81,15165.586,12,10.4567,20.33898305,0.6901422,,,
163,25,80,15621.195,12,10.1056,19.49152542,0.6669696,,,
164,25,79,15621.195,12,9.8431,18.6440678,0.6496446,,,
165,25,79,15621.195,12,9.8329,18.6440678,0.6489714,,,
166,25,79,15621.195,12,9.8227,18.6440678,0.6482982,,,
167,25,80,15621.195,12,9.8126,19.49152542,0.6476316,,,
168,25,79,14672.632,12,9.8024,18.6440678,0.6469584,,,
169,25,78,14672.632,12,9.7922,17.79661017,0.6462852,,,
170,25,77,14672.632,12,9.7584,16.94915254,0.6440544,,,
171,25,76,14672.632,12,9.3547,16.10169492,0.6174102,,,
172,25,77,14672.632,12,8.9511,16.94915254,0.5907726,,,
173,25,76,14672.632,12,8.5474,16.10169492,0.5641284,,,
174,25,76,14672.632,12,8.1437,16.10169492,0.5374842,,,
175,25,75,14680.101,12,7.74,15.25423729,0.51084,,,
176,25,74,14680.101,12,7.3364,14.40677966,0.4842024,,,
177,25,74,14680.101,12,6.9327,14.40677966,0.4575582,,,
178,25,74,14680.101,12,6.5875,14.40677966,0.434775,,,
179,25,73,14680.101,12,7.1578,13.55932203,0.4724148,,,
180,25,74,14680.101,12,7.7282,14.40677966,0.5100612,,,
181,25,76,14680.101,12,8.2986,16.10169492,0.5477076,,,
182,25,77,14538.19,12,8.869,16.94915254,0.585354,,,
183,25,76,14538.19,12,9.4393,16.10169492,0.6229938,,,
184,25,76,14538.19,12,9.7708,16.10169492,0.6448728,,,
185,25,76,14538.19,12,9.6775,16.10169492,0.638715,,,
186,25,77,14538.19,12,9.5843,16.94915254,0.6325638,,,
187,25,77,14538.19,12,9.491,16.94915254,0.626406,,,
188,25,78,15165.586,12,9.3978,17.79661017,0.6202548,,,
189,25,78,15165.586,12,9.355,17.79661017,0.61743,,,
190,25,79,15165.586,12,9.346,18.6440678,0.616836,,,
191,25,79,15165.586,12,9.3369,18.6440678,0.6162354,,,
192,25,78,15165.586,12,9.3279,17.79661017,0.6156414,,,
193,25,76,15501.691,12,9.3188,16.10169492,0.6150408,,,
194,25,76,15501.691,11,9.3098,16.10169492,0.6144468,,,
195,25,77,15501.691,11,9.2962,16.94915254,0.6135492,,,
196,25,78,15501.691,11,9.1736,17.79661017,0.6054576,,,
197,25,79,15501.691,11,9.051,18.6440678,0.597366,,,
198,25,79,15501.691,11,8.9284,18.6440678,0.5892744,,,
199,25,78,15501.691,11,8.8058,17.79661017,0.5811828,,,
200,25,78,15001.268,11,8.6832,17.79661017,0.5730912,,,
201,25,77,15001.268,11,8.5606,16.94915254,0.5649996,,,
202,25,77,15001.268,10,8.5914,16.94915254,0.5670324,,,
203,25,77,15001.268,10,8.6606,16.94915254,0.5715996,,,
204,25,78,15001.268,10,8.7298,17.79661017,0.5761668,,,
205,25,78,15001.268,10,8.7989,17.79661017,0.5807274,,,
206,25,78,14650.225,10,8.8681,17.79661017,0.5852946,,,
207,25,78,14650.225,10,8.9373,17.79661017,0.5898618,,,
208,25,78,14650.225,10,9.0065,17.79661017,0.594429,,,
209,25,79,14650.225,9,9.0255,18.6440678,0.595683,,,
210,25,79,14650.225,9,8.9857,18.6440678,0.5930562,,,
211,25,79,14650.225,9,8.9459,18.6440678,0.5904294,,,
212,25,79,14650.225,10,8.9061,18.6440678,0.5878026,,,
213,25,78,13910.794,9,8.8663,17.79661017,0.5851758,,,
214,25,76,13910.794,9,8.8265,16.10169492,0.582549,,,
215,25,75,13910.794,9,8.7867,15.25423729,0.5799222,,,
216,25,76,13910.794,9,8.8028,16.10169492,0.5809848,,,
217,25,77,13910.794,9,9.017,16.94915254,0.595122,,,
218,25,80,13910.794,9,9.2313,19.49152542,0.6092658,,,
219,25,80,13910.794,9,9.4455,19.49152542,0.623403,,,
220,25,80,13910.794,9,9.6597,19.49152542,0.6375402,,,
221,25,79,14037.767,9,9.874,18.6440678,0.651684,,,
222,25,80,14037.767,9,10.0512,19.49152542,0.6633792,,,
223,25,80,14037.767,9,9.8956,19.49152542,0.6531096,,,
224,25,81,14037.767,9,9.7399,20.33898305,0.6428334,,,
225,25,83,14037.767,9,9.5842,22.03389831,0.6325572,,,
226,25,82,14037.767,9,9.4285,21.18644068,0.622281,,,
227,25,81,14605.411,9,9.2728,20.33898305,0.6120048,,,
228,25,80,14605.411,9,9.1171,19.49152542,0.6017286,,,
229,25,80,14605.411,9,9.2162,19.49152542,0.6082692,,,
230,25,82,14605.411,9,9.35,21.18644068,0.6171,,,
231,25,83,14605.411,9,9.4838,22.03389831,0.6259308,,,
232,25,82,14605.411,9,9.6176,21.18644068,0.6347616,,,
233,25,82,14904.171,9,9.7514,21.18644068,0.6435924,,,
234,25,82,14904.171,9,9.7767,21.18644068,0.6452622,,,
235,25,82,14904.171,9,9.5915,21.18644068,0.633039,,,
236,25,82,14904.171,9,9.4063,21.18644068,0.6208158,,,
237,25,81,14642.756,9,9.2212,20.33898305,0.6085992,,,
238,25,82,14642.756,9,9.3864,21.18644068,0.6195024,,,
239,25,84,14642.756,9,10.0774,22.88135593,0.6651084,,,
240,25,85,14642.756,10,10.7683,23.72881356,0.7107078,,,
241,25.41666667,85,14784.667,10,11.4593,23.72881356,0.7563138,,,
242,25.83333333,84,14784.667,10,11.5067,22.88135593,0.7594422,,,
243,26.25,85,14784.667,10,11.3508,23.72881356,0.7491528,,,
244,26.66666667,84,14784.667,10,11.1949,22.88135593,0.7388634,,,
245,27.08333333,84,15539.036,10,11.039,22.88135593,0.728574,,,
246,27.5,84,15539.036,10,10.8708,22.88135593,0.7174728,,,
247,27.91666667,84,15539.036,11,10.6121,22.88135593,0.7003986,,,
248,28.33333333,84,15539.036,11,10.3535,22.88135593,0.683331,,,
249,28.75,84,15539.036,11,10.0949,22.88135593,0.6662634,,,
250,29.16666667,83,16622.041,11,9.8362,22.03389831,0.6491892,,,
251,29.58333333,82,16622.041,11,9.5776,21.18644068,0.6321216,,,
252,30,82,16622.041,11,9.4642,21.18644068,0.6246372,,,
253,30.41666667,81,16622.041,11,9.4477,20.33898305,0.6235482,,,
254,30.83333333,81,16622.041,11,9.4312,20.33898305,0.6224592,,,
255,31.25,81,16801.297,11,9.4147,20.33898305,0.6213702,,,
256,31.66666667,80,16801.297,12,9.4978,19.49152542,0.6268548,,,
257,32.08333333,80,16801.297,12,9.7742,19.49152542,0.6450972,,,
258,32.5,81,16801.297,12,10.0506,20.33898305,0.6633396,,,
259,32.91666667,81,17085.119,12,10.3271,20.33898305,0.6815886,,,
260,33.33333333,81,17085.119,13,10.4817,20.33898305,0.6917922,,,
261,33.75,82,17085.119,13,10.5552,21.18644068,0.6966432,,,
262,34.16666667,83,17085.119,13,10.6287,22.03389831,0.7014942,,,
263,34.58333333,83,17787.205,13,10.7022,22.03389831,0.7063452,,,
264,35,83,17787.205,13,10.7756,22.03389831,0.7111896,,,
265,35.41666667,83,17787.205,14,10.4888,22.03389831,0.6922608,,,
266,35.83333333,85,17787.205,14,10.1334,23.72881356,0.6688044,,,
267,36.25,86,17787.205,14,9.778,24.57627119,0.645348,,,
268,36.66666667,87,17787.205,14,9.4226,25.42372881,0.6218916,,,
269,37.08333333,87,17787.205,14,9.0672,25.42372881,0.5984352,,,
270,37.5,88,17787.205,14,9.119,26.27118644,0.601854,,,
271,37.91666667,88,17787.205,13,9.3623,26.27118644,0.6179118,,,
272,38.33333333,88,17787.205,13,9.6057,26.27118644,0.6339762,,,
273,38.75,88,17988.868,13,9.8491,26.27118644,0.6500406,,,
274,39.16666667,89,17988.868,13,10.0925,27.11864407,0.666105,,,
275,39.58333333,89,17988.868,13,10.0258,27.11864407,0.6617028,,,
276,40,90,17988.868,13,9.8612,27.96610169,0.6508392,,,
277,40.41666667,90,17122.464,13,9.6966,27.96610169,0.6399756,,,
278,40.83333333,90,17122.464,13,9.7676,27.96610169,0.6446616,,,
279,41.25,90,17122.464,13,10.4442,27.96610169,0.6893172,,,
280,41.66666667,89,17122.464,13,11.1209,27.11864407,0.7339794,,,
281,42.08333333,89,16935.739,13,11.607,27.11864407,0.766062,,,
282,42.5,88,16935.739,13,11.6481,26.27118644,0.7687746,,,
283,42.91666667,88,17802.143,14,11.6893,26.27118644,0.7714938,,,
284,43.33333333,88,17802.143,14,11.4969,26.27118644,0.7587954,,,
285,43.75,89,17802.143,15,11.0072,27.11864407,0.7264752,,,
286,44.16666667,88,17906.709,15,10.5176,26.27118644,0.6941616,,,
287,44.58333333,87,17906.709,15,10.527,25.42372881,0.694782,,,
288,45,87,17906.709,15,11.0356,25.42372881,0.7283496,,,
289,45.41666667,86,17368.941,15,11.5441,24.57627119,0.7619106,,,
290,45.83333333,86,17368.941,15,11.7222,24.57627119,0.7736652,,,
291,46.25,86,17368.941,16,11.5426,24.57627119,0.7618116,,,
292,46.66666667,86,17368.941,16,11.3629,24.57627119,0.7499514,,,
293,47.08333333,86,18922.493,16,11.1832,24.57627119,0.7380912,,,
294,47.5,85,18922.493,16,10.9759,23.72881356,0.7244094,,,
295,47.91666667,85,18922.493,17,10.7237,23.72881356,0.7077642,,,
296,48.33333333,85,18922.493,17,10.4715,23.72881356,0.691119,,,
297,48.75,85,18922.493,17,10.2192,23.72881356,0.6744672,,,
298,49.16666667,85,19564.827,17,9.967,23.72881356,0.657822,,,
299,49.58333333,84,19564.827,17,9.7148,22.88135593,0.6411768,,,
300,50,84,19564.827,17,9.8008,22.88135593,0.6468528,,,
301,50.41666667,85,19564.827,17,10.0057,23.72881356,0.6603762,,,
302,50.83333333,85,19564.827,17,10.2106,23.72881356,0.6738996,,,
303,51.25,85,19512.544,17,10.4155,23.72881356,0.687423,,,
304,51.66666667,85,19512.544,17,10.5993,23.72881356,0.6995538,,,
305,52.08333333,86,19512.544,16,10.4535,24.57627119,0.689931,,,
306,52.5,87,19512.544,16,10.3078,25.42372881,0.6803148,,,
307,52.91666667,88,19512.544,16,10.162,26.27118644,0.670692,,,
308,53.33333333,88,19482.668,16,10.0162,26.27118644,0.6610692,,,
309,53.75,89,19482.668,16,9.8704,27.11864407,0.6514464,,,
310,54.16666667,90,19482.668,15,9.7327,27.96610169,0.6423582,,,
311,54.58333333,91,19482.668,15,9.9944,28.81355932,0.6596304,,,
312,55,92,19482.668,15,10.2561,29.66101695,0.6769026,,,
313,55.41666667,93,19482.668,15,10.5178,30.50847458,0.6941748,,,
314,55.83333333,93,19034.528,15,10.7794,30.50847458,0.7114404,,,
315,56.25,93,19034.528,14,11.0411,30.50847458,0.7287126,,,
316,56.66666667,93,19034.528,14,11.3545,30.50847458,0.749397,,,
317,57.08333333,94,19034.528,14,12.0472,31.3559322,0.7951152,,,
318,57.5,96,19034.528,14,12.7399,33.05084746,0.8408334,,,
319,57.91666667,96,18944.9,14,13.4326,33.05084746,0.8865516,,,
320,58.33333333,96,18944.9,13,14.1252,33.05084746,0.9322632,,,
321,58.75,95,18944.9,13,13.9688,32.20338983,0.9219408,,,
322,59.16666667,94,18944.9,13,13.6967,31.3559322,0.9039822,,,
323,59.58333333,93,18944.9,13,13.4245,30.50847458,0.886017,,,
324,60,91,19841.18,13,13.1523,28.81355932,0.8680518,,,
325,60.41666667,91,19841.18,12,12.6177,28.81355932,0.8327682,,,
326,60.83333333,91,19841.18,12,11.6165,28.81355932,0.766689,,,
327,61.25,91,19841.18,12,10.6153,28.81355932,0.7006098,,,
328,61.66666667,90,18840.334,12,10.0483,27.96610169,0.6631878,,,
329,62.08333333,90,18840.334,12,10.5981,27.96610169,0.6994746,,,
330,62.5,90,18840.334,12,11.1478,27.96610169,0.7357548,,,
331,62.91666667,90,18369.787,12,11.8098,27.96610169,0.7794468,,,
332,63.33333333,91,18369.787,12,12.5933,28.81355932,0.8311578,,,
333,63.75,91,18369.787,12,13.3768,28.81355932,0.8828688,,,
334,64.16666667,92,19908.401,13,14.1603,29.66101695,0.9345798,,,
335,64.58333333,92,19908.401,13,14.4826,29.66101695,0.9558516,,,
336,65,93,19908.401,13,14.1132,30.50847458,0.9314712,,,
337,65.41666667,93,19908.401,14,13.7437,30.50847458,0.9070842,,,
338,65.83333333,93,20812.15,14,13.3743,30.50847458,0.8827038,,,
339,66.25,93,20812.15,14,13.0048,30.50847458,0.8583168,,,
340,66.66666667,93,20812.15,14,13.1989,30.50847458,0.8711274,,,
341,67.08333333,94,20812.15,14,13.3931,31.3559322,0.8839446,,,
342,67.5,94,21902.624,14,13.5872,31.3559322,0.8967552,,,
343,67.91666667,93,21902.624,14,13.7814,30.50847458,0.9095724,,,
344,68.33333333,93,21902.624,14,13.5704,30.50847458,0.8956464,,,
345,68.75,94,21902.624,15,13.245,31.3559322,0.87417,,,
346,69.16666667,95,22276.074,15,12.9197,32.20338983,0.8527002,,,
347,69.58333333,94,22276.074,15,12.8606,31.3559322,0.8487996,,,
348,70,95,22276.074,15,13.1405,32.20338983,0.867273,,,
349,70.41666667,95,22276.074,16,13.4203,32.20338983,0.8857398,,,
350,70.83333333,94,22739.152,16,13.7001,31.3559322,0.9042066,,,
351,71.25,93,22739.152,16,13.9752,30.50847458,0.9223632,,,
352,71.66666667,92,22739.152,16,14.2367,29.66101695,0.9396222,,,
353,72.08333333,93,22739.152,16,14.4982,30.50847458,0.9568812,,,
354,72.5,94,24001.413,16,14.7596,31.3559322,0.9741336,,,
355,72.91666667,95,24001.413,16,15.4516,32.20338983,1.0198056,,,
356,73.33333333,96,24001.413,16,16.1811,33.05084746,1.0679526,,,
357,73.75,96,25099.356,16,16.9105,33.05084746,1.116093,,,
358,74.16666667,97,25099.356,16,16.7224,33.89830508,1.1036784,,,
359,74.58333333,99,25099.356,16,16.4092,35.59322034,1.0830072,,,
360,75,100,24845.41,16,16.096,36.44067797,1.062336,,,
361,75.41666667,100,24845.41,16,15.5032,36.44067797,1.0232112,,,
362,75.83333333,101,24845.41,16,14.8018,37.28813559,0.9769188,,,
363,76.25,101,24486.898,16,14.1003,37.28813559,0.9306198,,,
364,76.66666667,100,24486.898,16,14.1878,36.44067797,0.9363948,,,
365,77.08333333,100,24486.898,17,14.2915,36.44067797,0.943239,,,
366,77.5,99,24935.038,17,14.3951,35.59322034,0.9500766,,,
367,77.91666667,98,24935.038,18,14.3158,34.74576271,0.9448428,,,
368,78.33333333,98,24935.038,18,14.1654,34.74576271,0.9349164,,,
369,78.75,98,24935.038,18,14.015,34.74576271,0.92499,,,
370,79.16666667,99,27489.436,18,13.8646,35.59322034,0.9150636,,,
371,79.58333333,99,27489.436,18,13.7141,35.59322034,0.9051306,,,
372,80,100,27489.436,18,13.5984,36.44067797,0.8974944,,,
373,80.41666667,101,27489.436,17,13.5022,37.28813559,0.8911452,,,
374,80.83333333,102,27489.436,17,13.4059,38.13559322,0.8847894,,,
375,81.25,103,26077.795,17,13.3097,38.98305085,0.8784402,,,
376,81.66666667,103,26077.795,17,13.2384,38.98305085,0.8737344,,,
377,82.08333333,104,26077.795,17,13.5577,39.83050847,0.8948082,,,
378,82.5,105,26077.795,17,13.8769,40.6779661,0.9158754,,,
379,82.91666667,105,26346.679,17,14.1962,40.6779661,0.9369492,,,
380,83.33333333,104,26346.679,16,14.5155,39.83050847,0.958023,,,
381,83.75,104,26346.679,16,14.8348,39.83050847,0.9790968,,,
382,84.16666667,104,26346.679,16,15.1538,39.83050847,1.0001508,,,
383,84.58333333,103,26346.679,16,15.4727,38.98305085,1.0211982,,,
384,85,103,26077.795,16,15.7917,38.98305085,1.0422522,,,
385,85.41666667,103,26077.795,16,16.1107,38.98305085,1.0633062,,,
386,85.83333333,103,26077.795,15,16.2033,38.98305085,1.0694178,,,
387,86.25,103,26077.795,15,15.9831,38.98305085,1.0548846,,,
388,86.66666667,103,26077.795,15,15.763,38.98305085,1.040358,,,
389,87.08333333,104,25719.283,15,15.5428,39.83050847,1.0258248,,,
390,87.5,104,25719.283,15,15.3226,39.83050847,1.0112916,,,
391,87.91666667,104,25719.283,14,15.3275,39.83050847,1.011615,,,
392,88.33333333,104,25719.283,14,15.9111,39.83050847,1.0501326,,,
393,88.75,104,25719.283,14,16.4947,39.83050847,1.0886502,,,
394,89.16666667,105,26092.733,14,17.0783,40.6779661,1.1271678,,,
395,89.58333333,105,26092.733,14,17.262,40.6779661,1.139292,,,
396,90,105,26092.733,14,17.1792,40.6779661,1.1338272,,,
397,90.41666667,105,26092.733,13,17.0963,40.6779661,1.1283558,,,
398,90.83333333,105,26436.307,13,17.0135,40.6779661,1.122891,,,
399,91.25,105,26436.307,13,16.7652,40.6779661,1.1065032,,,
400,91.66666667,106,26436.307,13,16.3972,41.52542373,1.0822152,,,
401,92.08333333,106,25719.283,13,16.0293,41.52542373,1.0579338,,,
402,92.5,105,25719.283,13,15.6613,40.6779661,1.0336458,,,
403,92.91666667,106,25719.283,13,16.3089,41.52542373,1.0763874,,,
404,93.33333333,107,25719.283,13,17.0449,42.37288136,1.1249634,,,
405,93.75,107,26914.323,13,17.7809,42.37288136,1.1735394,,,
406,94.16666667,107,26914.323,13,18.5168,42.37288136,1.2221088,,,
407,94.58333333,109,26914.323,13,18.3221,44.06779661,1.2092586,,,
408,95,109,26914.323,14,18.0887,44.06779661,1.1938542,,,
409,95.41666667,110,27750.851,14,17.8552,44.91525424,1.1784432,,,
410,95.83333333,110,27750.851,14,17.7146,44.91525424,1.1691636,,,
411,96.25,110,27750.851,14,17.6922,44.91525424,1.1676852,,,
412,96.66666667,110,28348.371,14,17.6697,44.91525424,1.1662002,,,
413,97.08333333,110,28348.371,14,17.9261,44.91525424,1.1831226,,,
414,97.5,110,28348.371,15,18.8329,44.91525424,1.2429714,,,
415,97.91666667,110,28348.371,15,19.7397,44.91525424,1.3028202,,,
416,98.33333333,110,29573.287,15,20.5072,44.91525424,1.3534752,,,
