time,VO2,VO2_rel
7.56,0.498182158,7.958181436
10.52,0.564065929,9.01063784
14.6,1.191779899,19.03801755
19.16,0.847530379,13.53882394
23.38,0.923253513,14.74845867
28.2,0.853519844,13.6345023
32.66,0.754899038,12.05909007
37,0.645819826,10.31661064
40.64,0.627394769,10.02228066
44.22,0.921619729,14.72235989
48.68,0.873962217,13.96105778
52.2,0.907294768,14.49352665
56.92,0.768117317,12.27024469
63.28,0.591244758,9.444804448
69.38,0.691430707,11.04521896
72.82,0.81669481,13.04624297
75.94,1.010304114,16.13904336
80.14,0.81005368,12.94015463
85.48,0.874824972,13.97483981
90.22,0.705533867,11.27050906
94.58,0.442873115,7.074650405
97.32,0.351117997,5.608913689
101.34,0.704049909,11.24680366
105.4,1.032388319,16.49182618
109.44,0.920622312,14.7064267
113.98,0.75745946,12.09999137
118.66,0.814128961,13.00525497
122.84,1.006550628,16.07908352
127.2,0.712798597,11.38655906
131.48,0.68169324,10.88966837
135.82,0.623514162,9.960290135
140.36,0.789672085,12.61457005
145.52,0.633020405,10.11214704
151.76,0.526946189,8.417670759
156.28,0.863453849,13.79319247
161.94,0.532401156,8.504810804
166.52,0.597405964,9.543226263
171.8,0.571967189,9.136856052
176.92,0.473742206,7.567766872
182.72,0.47417456,7.574673483
186.82,0.456449322,7.291522712
190.9,0.62585631,9.997704634
194.26,0.630298036,10.06865871
198.82,0.813477553,12.9948491
203.08,0.717129369,11.45574072
206.96,0.638413931,10.19830561
211.22,0.799545114,12.77228617
215.14,0.947925902,15.1425863
219.24,0.653452489,10.43853816
221.7,0.539514569,8.618443592
224.82,0.539860381,8.623967742
229.9,0.67450386,10.77482205
233.7,0.906147635,14.47520184
237.88,0.584474259,9.336649501
241.52,0.792168545,12.65444959
246.4,0.917947781,14.66370258
250.72,0.66045218,10.55035431
254.82,0.538194015,8.597348484
259.04,0.580755167,9.277239095
262.82,0.594223791,9.492392828
266.5,0.6357062,10.15505111
270.76,0.894646473,14.29147721
274.46,0.815589168,13.02858096
278.7,0.742299407,11.857818
281.8,0.402484049,6.429457647
284.92,0.716528488,11.44614198
287.86,0.797866841,12.7454767
291.68,0.769786257,12.29690507
298,0.888257566,14.18941799
303.16,0.778162634,12.430713
307.08,0.733775365,11.7216512
312.48,0.824487182,13.17072176
317.46,0.767164615,12.25502579
322.56,0.876449177,14.00078558
327.78,1.016191581,16.23309234
332.36,0.919898269,14.69486052
336.82,0.800954186,12.79479531
341.7,0.94498604,15.09562365
346.82,0.949012188,15.15993911
351.66,0.913176905,14.58749049
355.72,0.966002817,15.43135491
359.98,1.026836161,16.40313357
362.98,0.868702495,13.87703666
366.08,0.854710745,13.65352629
370.6,1.289155404,20.59353681
374.56,0.969458288,15.48655412
378.62,0.988673667,15.79350906
381.02,0.909702721,14.53199235
383.98,1.032697031,16.49675768
387.92,1.215992463,19.42479973
391.96,1.10232067,17.60895639
395.44,1.03389137,16.51583659
398.64,1.115158589,17.81403496
401.7,1.085797094,17.3450015
404.72,1.166438062,18.63319588
407.6,1.161441407,18.55337711
412.08,1.064090011,16.998243
416.32,1.256520711,20.07221583
418.6,1.319691195,21.081329
420.72,1.259038772,20.11244045
423.34,0.994609665,15.8883333
425.74,1.341184102,21.42466616
429.64,1.429117246,22.82934897
432.68,1.181144789,18.86812761
435.42,1.254895999,20.04626197
438.08,1.323288989,21.13880174
441.12,1.260898171,20.1421433
445.04,1.454028292,23.22728902
448.04,1.370601005,21.89458475
450.18,1.609370997,25.70880187
452.38,1.515655648,24.21175156
455.38,1.402780051,22.40862701
459.26,1.373561748,21.94188096
462.32,1.196542933,19.11410436
465.16,1.395140967,22.28659691
468.04,1.411532035,22.54843506
471.66,1.544863975,24.67833826
474.78,1.409603029,22.51762027
478.82,1.422845754,22.72916541
482.82,1.377983649,22.01251836
486.48,1.461866591,23.35250146
489.96,1.474710553,23.55767657
492.76,1.506748954,24.06947211
496.12,1.598468487,25.53464036
499.66,1.653708969,26.41707619
503.26,1.569380366,25.06997389
506.54,1.455530991,23.25129378
509.82,1.781502487,28.45850619
513.18,1.783999965,28.49840199
515.9,1.613894045,25.78105504
