time,VO2,VO2_rel
7.92,0.351530118,5.544639089
11.26,0.345417018,5.448217951
13.72,0.725478052,11.44287149
16.02,0.732916759,11.56020125
18.52,0.672883408,10.61330296
20.74,0.753615154,11.88667436
23.1,0.854686617,13.48086147
25.72,0.744050033,11.73580493
28.44,0.673812051,10.62795033
30.92,0.605147371,9.544911209
33.28,0.674146338,10.633223
35.24,0.732082798,11.54704728
37.28,0.799742951,12.61424213
39.26,0.796010719,12.55537412
41.22,0.902926562,14.24174388
43.12,0.854813854,13.48286835
45.16,0.884995409,13.95891812
47.02,1.135857105,17.91572721
49,0.935567302,14.75658205
51.5,1.337838564,21.10155463
54.04,1.185908135,18.70517563
56.46,1.201485279,18.95087191
58.48,1.140214008,17.98444807
60.72,1.2838091,20.24935489
63.76,1.074393565,16.94627074
65.52,1.349916675,21.29206111
67.58,1.399175574,22.06901537
69.64,1.582303552,24.95746928
71.58,1.583349517,24.97396715
73.92,1.609419063,25.38515872
75.82,1.636605347,25.81396446
78.44,1.696207332,26.75405887
80.7,1.533942102,24.19467037
82.68,1.526523469,24.07765723
84.94,1.805002438,28.47007
86.86,1.583740842,24.98013947
88.88,1.628269333,25.6824816
91.58,1.556885374,24.55655164
93.72,1.471649901,23.21214355
95.38,1.526965874,24.08463524
97.2,1.913289283,30.1780644
99.08,1.661879074,26.21260368
100.92,1.355978298,21.38767032
102.86,1.326154692,20.91726643
104.72,1.522080557,24.00757977
106.46,1.605539579,25.32396812
109.18,0.879007068,13.8644648
111.04,1.643117374,25.91667782
113.42,1.841639903,29.047948
115.18,1.550946504,24.46287861
117.02,1.765459953,27.8463715
118.82,1.540917601,24.30469402
120.6,1.813227628,28.59980486
122.32,1.943611698,30.65633593
124.1,1.731967539,27.31809999
125.9,1.692729424,26.69920228
127.7,1.862880144,29.38296757
129.56,1.701730052,26.84116801
131.4,1.979053537,31.21535547
133.16,1.877144589,29.60795882
135.38,1.994159732,31.45362353
136.98,1.907366208,30.0846405
138.7,1.806819708,28.49873356
140.7,1.94760996,30.71940001
142.62,1.893965262,29.87326911
144.36,1.792864636,28.27862202
146.42,2.030737754,32.03056395
148.38,1.972513041,31.11219307
150.34,1.997497244,31.50626568
152.2,2.131212919,33.61534572
153.98,2.117893517,33.40526051
157.08,2.04639579,32.27753612
158.82,1.809004905,28.5332004
160.68,1.844710707,29.0963834
162.6,2.017274114,31.81820369
164.62,2.148754902,33.89203316
166.58,1.966074812,31.01064372
168.6,1.913253489,30.17749982
170.74,1.880488897,29.66070815
173.58,1.428968109,22.53892916
175.78,1.876335242,29.59519309
178.14,1.803720959,28.44985739
