time,VO2,VO2_rel
5.76,0.478508237,6.711195471
8.02,0.641092349,8.991477551
10.14,0.632163298,8.86624542
12.22,0.596703676,8.368915519
14.34,0.612814374,8.594872012
17.08,0.53916204,7.561879947
20.48,0.643744981,9.028681359
22.8,0.379504315,5.32264116
25.22,0.726883658,10.19472172
27.62,0.785059668,11.01065453
29.84,0.655859643,9.198592473
32.5,0.615785566,8.636543705
34.56,0.683159966,9.581486199
36.52,0.742309041,10.41106649
38.74,0.706417378,9.907677114
41.04,0.806369171,11.30952554
43.46,0.646270388,9.064100807
47.44,1.038788808,14.569268
49.54,0.792610751,11.11656032
51.76,0.823133801,11.54465358
53.88,0.930058427,13.04429772
56.16,0.970892666,13.61700794
58.48,1.053354945,14.77356165
60.86,1.061280336,14.8847172
63.04,1.142288978,16.02088328
65.04,1.221116806,17.12646292
67.1,1.204602821,16.89485023
69.38,0.97560884,13.68315343
71.92,0.966281324,13.55233274
74.18,1.30751918,18.33827741
76.58,1.15999162,16.26916718
78.88,1.124850116,15.77629897
81.34,1.17021406,16.41253942
84.08,1.103687443,15.47948728
86.6,0.896379,12.57193548
88.96,1.20150014,16.85133437
91.96,1.134163301,15.90691867
93.98,1.372737926,19.25298634
95.92,1.186196809,16.63670139
97.9,1.133870965,15.90281859
99.9,1.086266743,15.23515768
101.96,1.057996099,14.83865497
103.96,1.176213036,16.49667653
105.94,1.069210221,14.99593578
108.04,0.974280327,13.66452071
110.5,0.975594326,13.68294987
112.92,1.097098293,15.38707283
114.96,1.301276161,18.25071754
116.98,1.27577173,17.89301165
118.92,1.149023969,16.11534318
122,1.065982978,14.95067291
123.92,1.58546718,22.23656634
125.84,1.457048691,20.43546552
127.66,1.553392675,21.78671353
129.6,1.301823691,18.25839679
131.44,1.309204007,18.36190754
133.5,1.061564276,14.88869953
135.6,1.163592688,16.31967305
137.48,1.422618794,19.95257776
139.64,1.302402787,18.26651876
141.58,1.383452494,19.40326079
143.46,1.380580324,19.3629779
145.5,1.2975366,18.19826929
147.48,1.315547523,18.4508769
149.76,1.166614703,16.36205755
151.84,1.54057947,21.60700519
153.88,1.528328852,21.43518727
156.14,1.29169204,18.11629789
158.56,1.10733264,15.53061206
160.7,1.299896517,18.23136769
163.18,1.354738619,19.00054164
165.36,1.404916459,19.70429816
167.28,1.527176004,21.41901829
169.26,1.479919409,20.75623294
171.22,1.248502613,17.51055558
173.22,1.299133405,18.22066487
175.06,1.274430669,17.87420293
177.06,1.068855621,14.99096243
179.74,1.097813657,15.39710599
182.02,1.187428829,16.65398077
184.1,1.288133328,18.06638608
186.2,1.131372064,15.86777089
188.28,1.119632954,15.70312698
190.32,1.036887738,14.54260502
192.56,1.03109949,14.46142342
195.12,0.944845176,13.2516855
197.32,1.07589246,15.08965582
199.36,1.097701082,15.3955271
201.5,1.005010519,14.0955192
203.66,0.89326839,12.52830842
206.26,0.837399543,11.74473412
210.5,0.8658918,12.14434503
212.6,0.961687907,13.48790893
