time,VO2,VO2_rel
8.38,0.633151215,8.138190431
11.22,0.686675486,8.826163058
14.66,0.765796912,9.843147964
17.26,0.998349854,12.83226034
20.08,0.951771012,12.23356057
23.44,0.608121733,7.816474713
27.2,0.805366655,10.35175648
30.26,0.610338817,7.844971943
32.94,0.679078656,8.728517426
35.62,0.786373494,10.10762845
37.88,1.227866873,15.78235056
40.24,1.204570891,15.48291633
42.58,1.51720522,19.50135244
44.76,1.559582222,20.04604398
46.92,1.334380107,17.15141526
49.04,1.405708638,18.06823442
51.14,1.225179703,15.74781109
53.28,1.028271623,13.21685891
55.3,1.690212233,21.72509297
57.34,1.589039742,20.42467534
59.26,1.521715989,19.55933148
61.82,1.63435758,21.00716683
64.22,1.461513765,18.78552397
67.22,1.317372329,16.93280628
70.36,1.310794926,16.84826383
73.1,1.493984806,19.20288954
76.4,1.609448475,20.68699839
79.02,2.224858113,28.59714798
82.38,1.822939403,23.43109773
85.94,0.840105781,10.79827482
88.42,1.763055829,22.66138598
90.88,1.560400242,20.05655838
93.34,1.382178627,17.76579212
95.44,1.791220274,23.02339684
97.64,1.774032575,22.80247525
100.22,1.800675591,23.14493048
102.32,1.890598364,24.30075018
104.72,1.603792083,20.61429412
106.98,1.956042675,25.1419367
109.32,1.733730068,22.28444817
111.78,1.604498016,20.62336782
113.92,1.6884312,21.70220051
116.26,1.722770679,22.143582
118.32,2.163853959,27.81303289
120.58,1.609821096,20.69178786
122.72,1.86120519,23.92294589
124.88,1.769236594,22.74083026
127.08,2.08551587,26.80611658
129.24,1.892482173,24.32496367
131.44,1.99127974,25.59485527
133.5,2.261792007,29.0718767
135.52,2.547162217,32.73987425
137.58,2.154165127,27.68849777
139.76,2.103335945,27.03516639
142.04,2.182625449,28.05431168
144.2,2.31219536,29.7197347
146.28,2.064021524,26.52983965
148.3,2.21813399,28.51071966
150.4,2.143701692,27.55400632
152.56,2.014092654,25.88808038
154.48,2.52820343,32.49618804
156.78,1.940480135,24.94190405
158.94,2.197396901,28.24417611
161.62,1.505855621,19.3554707
163.66,2.357563704,30.30287537
165.54,2.288439922,29.41439489
167.7,2.265556591,29.12026467
169.58,1.98071484,25.45905964
171.4,1.991150346,25.59319211
173.36,1.825668572,23.46617702
175.28,1.984210932,25.50399656
177.26,1.878494418,24.14517247
179.68,1.393025557,17.90521281
182.1,1.975713768,25.3947785
184.16,1.906959553,24.51104824
186.2,1.771511846,22.77007514
188.3,1.765676074,22.69506522
190.76,1.533003825,19.70441934
193.06,1.229062228,15.79771501
195.62,1.651536598,21.22797684
198.1,1.301036227,16.72283069
200.48,1.636407703,21.03351803
202.68,1.419053169,18.23975796
205.04,1.333051624,17.13433964
207.96,0.947196431,12.17476132
210.04,1.588923979,20.4231874
212.12,1.390964892,17.87872612
213.96,1.745760988,22.43908725
215.78,1.680065416,21.59467116
217.68,1.286648819,16.53790256
219.58,1.43020627,18.38311401
221.56,1.532602801,19.6992648
223.42,1.704399204,21.90744478
225.32,1.723896951,22.1580585
227.26,1.460948824,18.77826253
229.38,1.788257619,22.98531644
231.66,1.763242326,22.66378311
233.94,1.64345406,21.12408817
236.2,1.805780945,23.210552
238.52,1.97662201,25.40645257
240.9,1.793741878,23.0558082
243.88,1.24953676,16.06088381
246.34,2.140306249,27.5103631
248.82,1.951716293,25.08632767
251.12,1.751767523,22.51629207
253.88,1.322083856,16.99336575
257.48,1.136964769,14.61394304
259.6,2.607272643,33.51250183
261.6,2.433366853,31.27720891
263.98,2.025267708,26.03171861
266.36,1.833164607,23.56252708
269.7,1.448206605,18.61448078
272.06,1.770409376,22.75590458
274.54,1.491812673,19.17497009
276.48,1.158571637,14.89166629
278.74,1.78416475,22.93270886
281.52,1.44284415,18.54555462
