time,VO2,VO2_rel
9.12,1.158924776,13.89598053
12.36,1.159748626,13.90585883
15,0.937947312,11.24637065
18.18,0.929955445,11.15054491
20.5,0.939921213,11.27003852
24.9,1.078129513,12.92721238
27.56,0.82784932,9.926250839
30.28,0.702476628,8.422981149
33.28,0.882913525,10.58649311
36.42,1.182392501,14.17736812
38.82,0.898395778,10.77213163
40.88,0.890294838,10.67499806
45.78,1.569066696,18.81374935
48.2,0.487091317,5.840423463
50.92,0.598322703,7.174133133
53.46,0.862804519,10.34537793
55.9,0.947479137,11.36066111
59.34,1.047098779,12.55514124
61.56,1.41674013,16.98729173
64,1.31139875,15.72420563
66.34,1.328665191,15.9312373
68.94,1.24675498,14.94910048
71.92,1.242719735,14.90071625
74.24,1.270505689,15.23388116
76.72,1.174064471,14.07751164
79.22,1.157822374,13.88276228
82.48,1.133625514,13.59263207
85.92,0.896963652,10.75495985
88.26,1.282251691,15.37472051
90.6,1.426363835,17.10268387
93.08,1.179403938,14.14153403
95.38,1.202041697,14.41296998
97.82,1.09347074,13.11115995
100.06,1.117077898,13.3942194
102.36,1.223684572,14.67247688
105.96,0.952248368,11.41784613
108.58,1.151465425,13.80653986
112.02,1.352627128,16.21855069
116.96,1.21655154,14.58694892
120,0.878010415,10.52770282
122.2,1.116609438,13.38860237
124.64,1.394222825,16.71730007
127.12,1.292265388,15.49478883
129.94,1.221406894,14.6451666
132.4,1.386539742,16.62517677
134.96,1.24375468,14.91312566
137.76,1.385520154,16.61295149
140.6,1.225984929,14.7000591
143.2,1.368254798,16.40593283
146.8,1.261397047,15.12466484
149.66,1.418699999,17.01079135
153.52,1.041583979,12.48901654
156.38,1.338018249,16.04338428
158.7,1.204136425,14.43808663
161.88,1.951338812,23.39734786
164.4,1.424056051,17.0750126
166.6,1.372358571,16.45513874
168.92,1.223628595,14.67180569
171.54,1.101363458,13.20579686
174,1.289921251,15.46668167
177.58,1.017825234,12.20413949
179.76,1.308682039,15.69163117
182.38,1.151505926,13.80702549
186.08,1.852942475,22.21753567
190.1,0.947999682,11.36690266
193.52,0.958881873,11.49738457
196.32,0.821459703,9.84963673
198.92,0.906764247,10.87247299
202.48,1.142654822,13.70089714
204.9,1.095177879,13.13162925
207.62,1.009466233,12.10391167
210.36,1.0731248,12.86720383
213.26,1.089140421,13.05923766
215.8,1.041943531,12.49332771
219.1,1.110865972,13.31973588
221.66,0.950261908,11.39402768
226.22,1.588508179,19.04686066
229.38,0.517897036,6.209796598
232.58,0.758331562,9.092704578
234.62,1.026531453,12.30853062
236.84,1.288218838,15.44626904
239.1,1.232717224,14.78078206
241.2,1.132376034,13.57765028
243.32,1.338318117,16.04697982
245.68,1.471508471,17.64398647
247.88,1.338563963,16.04992761
250,1.250458404,14.99350604
252.16,1.387964762,16.64226333
254.28,1.146813976,13.7507671
256.68,1.186399398,14.22541245
258.82,1.221483277,14.64608246
260.76,1.329810485,15.94496985
262.88,1.132878976,13.58368077
265.28,1.073350434,12.86990928
268.66,0.846851587,10.15409577
270.84,1.454166082,17.43604415
272.96,1.318025833,15.80366706
275.08,1.262146691,15.13365337
277.54,1.084533279,13.00399616
280,1.152340188,13.81702864
282.22,1.085906607,13.02046292
284.64,1.037683048,12.44224278
286.8,1.113485523,13.35114536
289.18,1.032580511,12.38106128
291.62,1.0778126,12.92341246
293.94,1.021767591,12.25140996
296.58,0.928429292,11.1322457
299.22,0.90724257,10.87820828
302.56,0.888810124,10.65719573
305.1,0.918903637,11.01802922
307.46,0.944697924,11.32731324
311.1,1.301883441,15.6101132
314.22,0.612128604,7.339671511
316.84,0.887867528,10.64589362
319.64,0.818396114,9.812903043
322.32,0.873144207,10.469355
325.26,0.911574996,10.93015582
330.76,1.044875925,12.52848831
333.54,0.821925166,9.85521782
335.88,0.747778744,8.966171985
338.72,0.918498494,11.01317139
341.48,0.813994085,9.760120927
344.36,1.074861657,12.88802947
348.14,0.944058678,11.31964842
351.42,0.772177109,9.258718334
353.48,1.094876948,13.12802096
355.6,1.208516712,14.49060806
359,1.827513428,21.91263103
361.46,0.905237287,10.85416412
363.78,0.964503044,11.56478471
366.08,1.06972334,12.82641895
368.32,1.094204041,13.11995253
370.6,1.129255607,13.54023509
372.62,1.448806398,17.37177935
374.7,1.175705514,14.09718842
377.68,2.153974429,25.82703152
381.4,0.086175248,1.03327635
387.78,1.679420009,20.13693056
391.52,0.734120012,8.80239823
393.86,1.117377323,13.39780963
396.18,1.47174001,17.64676271
398.18,1.348255,16.16612709
400.62,1.300367647,15.59193821
403.1,1.504176341,18.03568754
405.66,1.379548926,16.54135403
408.16,1.489254949,17.85677397
412.52,1.438415184,17.24718446
414.84,1.281363162,15.36406669
417.1,1.393751294,16.71164621
419.2,1.391924062,16.68973695
421.08,1.518999251,18.21342027
424.22,1.313167859,15.74541798
426.88,1.271643043,15.2475185
430.08,2.05679976,24.66186762
434.06,0.868586734,10.41470905
435.96,1.565870758,18.77542875
437.78,1.680806685,20.15355737
439.74,1.575667399,18.89289447
445.12,0.966005524,11.58280005
448.82,1.646970156,19.74784359
451.9,1.856507264,22.26027895
455.04,1.540437777,18.47047694
457.66,1.087304681,13.03722639
460.32,1.959407708,23.49409722
463.3,0.824330055,9.884053419
465.46,1.339280066,16.05851399
468.38,1.75619262,21.05746546
473.46,1.00527805,12.05369365
477.1,1.490025359,17.8660115
479.52,0.724325449,8.684957423
483.18,0.790612541,9.479766677
485.1,1.313352086,15.74762693
487.08,1.360543521,16.31347147
488.9,1.464342261,17.55806068
490.64,1.323013547,15.86347179
492.42,1.381803296,16.56838485
494.8,1.113348572,13.34950327
496.72,1.362441675,16.33623112
498.62,1.379639445,16.54243939
500.88,1.143030688,13.70540393
503.46,1.468260982,17.60504775
505.3,1.227512235,14.71837212
507.5,1.374504029,16.48086365
509.52,1.223140477,14.66595296
511.62,1.161743079,13.92977313
513.58,1.399728899,16.78332013
515.52,1.434012635,17.19439611
518.12,1.285821353,15.41752222
520.24,1.269912345,15.22676673
522.3,1.273579291,15.27073491
524.36,1.299279391,15.57888959
526.36,1.177599634,14.11989969
528.36,1.24636938,14.94447698
530.36,1.135750335,13.61810953
534.44,1.307797742,15.68102809
536.64,1.07036448,12.83410647
538.94,1.112447067,13.33869385
541.16,1.05027539,12.5932301
543.7,1.046197214,12.5443311
545.64,1.160055659,13.90954027
548.9,1.40467691,16.8426488
551.66,1.051258381,12.60501656
555.02,0.244146963,2.927421624
561.94,1.371916414,16.44983709
565.68,1.212958805,14.54387056
572.24,0.698806217,8.378971425
574.7,1.383793543,16.59224872
577.16,1.624470697,19.47806591
579.38,1.36888634,16.41350528
581.42,1.482982535,17.78156517
583.5,1.257366807,15.07634061
586.46,1.899670843,22.77782785
588.44,1.263145517,15.1456297
590.36,1.127119711,13.51462483
592.56,1.141112935,13.6824093
594.82,1.602360968,19.21296125
597.56,1.386350042,16.62290218
600.18,1.200362976,14.39284144
603.44,1.379811129,16.54449794
605.3,1.553001509,18.62112121
607.26,1.51267408,18.1375789
611.02,0.924600143,11.08633265
613.58,2.59149138,31.07303813
616.74,1.515495182,18.17140506
621.74,1.090476593,13.0752589
623.38,0.011142378,0.133601654
625,2.85679282,34.25411055
627.96,1.630596533,19.55151719
630.98,0.126940471,1.522068002
635.28,1.565369296,18.76941602
638,0.75015632,8.994680093
641.12,0.974929203,11.68979859
644.88,1.636936583,19.62753696
648.46,0.70887021,8.499642811
650.78,1.048438688,12.57120729
653.06,1.076164336,12.90364911
656.3,1.564301135,18.75660833
659.86,0.617006513,7.398159629
662.3,1.195748401,14.3375108
664.76,1.223040277,14.66475152
672.08,0.728140216,8.730698029
675,1.463877484,17.55248782
678.06,0.987046234,11.83508674
680.38,1.3277948,15.92080096
682.66,1.359070469,16.29580898
684.72,1.101857448,13.21172
686.7,1.084842022,13.00769811
688.84,1.005319388,12.0541893
692.14,2.018550305,24.20324107
695.32,0.519083671,6.224024829
697.36,1.297561414,15.55829033
699.66,1.142575326,13.69994395
701.74,1.310860848,15.71775597
703.64,1.379706194,16.54323974
705.76,1.187061334,14.23334933
708.12,1.235930659,14.81931246
709.94,1.357725231,16.27967903
712.02,1.35528633,16.25043561
714,1.296114077,15.54093618
715.86,1.279559003,15.34243409
717.88,1.157817014,13.88269801
719.78,1.302384406,15.61611997
723.28,1.047562809,12.56070515
725.58,1.141996625,13.6930051
727.7,1.122263591,13.45639797
729.72,1.220776134,14.63760353
733.02,1.104782021,13.24678682
735.22,1.081844487,12.97175644
737.36,0.884112156,10.60086518
739.88,1.107338433,13.27743925
742.36,0.839128043,10.06148733
747.22,1.122185804,13.45546528
749.36,0.859163147,10.30171639
751.58,0.931755049,11.1721229
753.9,0.918194773,11.00952966
756.16,0.890853693,10.68169896
758.6,0.88029451,10.55509004
761.12,0.817084196,9.797172617
764.28,0.78839691,9.453200357
768.84,0.866920222,10.39472689
771.24,1.008205354,12.08879321
773.66,0.824224277,9.882785099
776.04,0.893902645,10.71825713
778.4,0.771016695,9.244804501
781,0.965618885,11.57816409
783.34,0.78493311,9.41166798
786.56,1.528967066,18.33293844
790.94,0.605702975,7.262625603
794.88,0.606977552,7.277908298
797.22,1.094259655,13.12061936
799.46,1.03599182,12.42196427
803.8,1.487596569,17.83688931
807.86,1.376216382,16.50139547
810.76,0.681742991,8.174376391
813.24,0.909131303,10.90085495
816.08,0.914342414,10.9633383
818.44,1.159086184,13.89791587
820.54,1.380716544,16.55535424
822.32,1.28726272,15.43480479
824.16,1.435225532,17.20893924
827.2,2.028726624,24.32525927
829.82,0.805260357,9.655399964
831.84,0,0
834.52,1.755282458,21.04655226
837.88,1.745397257,20.92802466
841.06,0.05558198,0.666450602
842.06,0.052440386,0.628781608
844.28,3.43204814,41.15165636
847.36,0.406157293,4.869991523
849.6,1.498802734,17.9712558
852.22,1.230291503,14.75169668
854.28,1.38145913,16.56425816
856.26,1.487129306,17.83128664
858.3,1.571750629,18.8459308
860.22,1.687671631,20.23587088
862.18,1.595027259,19.12502708
864.08,1.476956082,17.70930554
867.04,0.925386235,11.09575821
869.76,1.66550038,19.97002854
874.02,1.033850206,12.39628544
875.96,1.539513521,18.45939474
877.74,1.759335061,21.09514461
880.1,1.290397142,15.4723878
881.92,1.620512739,19.43060838
883.74,1.574290171,18.87638095
885.54,1.534983925,18.40508304
887.5,1.597963034,19.16022822
889.48,1.386722597,16.62736927
891.26,1.536012889,18.41742073
893.14,1.470944932,17.6372294
895.56,1.009845429,12.10845838
897.58,1.682397488,20.17263175
899.52,1.523166447,18.26338666
901.68,1.522329986,18.25335714
903.54,1.369872802,16.42533335
905.38,1.490441348,17.87099938
907.32,1.315540608,15.7738682
910.52,1.617462615,19.39403615
914.28,0.789572557,9.467296846
916.48,1.445531694,17.33251432
918.74,1.239242953,14.85902822
921.08,1.217023892,14.59261262
923.32,1.395396403,16.73137174
925.4,1.388317071,16.64648766
927.42,1.16955054,14.02338777
930.08,1.362615824,16.33831923
932.52,0.885456541,10.61698491
934.88,1.373917426,16.47383005
938.9,1.328022741,15.92353407
941.38,1.062876651,12.74432435
943.56,1.134211506,13.59965835
945.68,1.301202605,15.6019497
948.52,1.318604217,15.81060212
950.76,1.152986022,13.82477244
953.56,1.535585999,18.41230215
955.86,0.985667424,11.81855425
