time,VO2,VO2_rel
6.86,0.616556483,9.120658036
9.06,0.941803588,13.93200573
11.36,0.97846887,14.47439157
15.92,1.075730619,15.91317484
18.88,0.87430184,12.93345918
21.98,0.95068463,14.06338211
25.12,0.995816527,14.73101371
27.42,1.510895498,22.35052511
28.98,1.006052303,14.88243051
30.78,1.398844431,20.69296496
32.86,1.484622459,21.9618707
34.78,1.140747862,16.87496838
36.8,1.7384179,25.71624112
38.92,1.715313011,25.37445283
40.8,1.449532445,21.44278765
42.8,1.712871643,25.33833792
46.72,1.379835807,20.4117723
48.82,1.409476961,20.85025091
50.88,2.043599727,30.2307652
53.02,1.987596166,29.40231015
55.4,1.92329289,28.45107825
57.46,1.879443231,27.80241465
59.22,1.936004038,28.63911299
62.02,1.899536597,28.09965381
64.1,1.874480125,27.72899593
65.7,1.510425144,22.34356722
67.6,1.859998496,27.51477065
70.02,1.910944265,28.26840629
71.96,1.880180275,27.81331767
74.82,1.97447435,29.20820044
76.8,1.914713716,28.3241674
79.16,1.873025079,27.70747158
82.12,1.332518516,19.71181237
84.64,2.381178199,35.22452957
87.12,2.056646219,30.42376064
89.22,2.005531097,29.66761977
91.68,1.958725785,28.97523351
93.34,2.098942804,31.04944977
94.9,2.042939829,30.22100338
96.96,2.081796601,30.7958077
99.36,2.085736647,30.85409242
101.28,2.181993334,32.2780079
103.24,2.230029862,32.98860743
105.3,2.234616708,33.05646017
107.66,1.929355547,28.54076253
109.54,2.112399366,31.24851133
111.32,2.265399325,33.51182434
114,2.140675582,31.66679855
115.92,2.016169036,29.82498573
118.58,1.561298902,23.09613761
120.82,2.370369405,35.06463616
122.9,2.409438996,35.6425887
124.52,2.214003922,32.75153731
126.44,2.153690859,31.85933223
128.2,2.213251888,32.74041255
130.54,2.16138557,31.97315932
132.38,2.191565875,32.41961353
134.36,2.147857917,31.7730461
136.14,2.272591417,33.61821622
138.46,2.215321392,32.7710265
140.52,2.385822586,35.29323352
142.44,2.245810846,33.22205394
145.3,2.080975637,30.78366327
147.64,2.118022779,31.33169791
149.34,2.0147685,29.80426775
151.52,2.648968538,39.18592512
153.06,2.599808954,38.45871234
155.08,2.276406634,33.67465435
156.78,1.221968062,18.07645062
158.72,3.300551455,48.82472567
160.78,2.235144739,33.06427128
163.02,2.378872322,35.19041897
164.88,2.225296771,32.91859129
166.92,2.323599491,34.37277353
168.78,2.380840479,35.21953371
171.02,2.325811885,34.40550126
172.96,2.205231504,32.62176781
175.82,1.988066086,29.40926163
178.34,2.109588018,31.20692334
180.5,2.45426348,36.30567279
182.28,2.245610583,33.21909147
184.44,2.23981094,33.13329792
186.22,2.544690525,37.64335097
188.58,2.247130659,33.2415778
190.66,2.313773819,34.22742336
192.9,2.204080888,32.60474686
194.66,2.245054035,33.21085851
196.4,2.383397672,35.25736201
198.04,2.310639852,34.1810629
199.82,2.46025202,36.39426065
201.88,2.31484328,34.24324378
203.82,2.378667414,35.18738778
206.12,2.201950892,32.57323804
207.96,2.241764345,33.16219445
210.18,2.381253326,35.22564092
212.92,1.736315286,25.68513737
214.5,2.658955801,39.3336657
216.26,2.612052102,38.63982399
218.22,2.564921112,37.94262
220.28,2.456809811,36.34334039
222.36,2.380481201,35.21421895
224,2.055657986,30.40914181
226.4,2.077435285,30.7312912
228.12,2.590235952,38.31709988
229.66,2.625841456,38.84380853
231.16,2.525588971,37.3607836
232.88,2.396215465,35.44697433
234.66,2.409671868,35.64603356
236.56,2.425898527,35.88607288
238.54,2.228595466,32.96738855
240.46,2.392979396,35.39910349
242.32,2.297602313,33.98819989
243.96,2.231873192,33.01587562
246.34,2.292213666,33.90848618
248.08,2.463445548,36.4415022
252.7,1.575019067,23.29909863
254.44,3.213249676,47.53327923
256.42,2.683485187,39.69652643
258.22,2.477418226,36.64819861
259.96,2.578114194,38.13778393
261.66,2.484139645,36.74762788
263.6,2.459215351,36.37892531
265.42,2.452997985,36.28695244
267.04,2.418333228,35.77416018
268.62,2.436601302,36.04439795
270.96,2.241794041,33.16263374
273.14,2.361787762,34.93768879
274.88,2.417869205,35.76729593
276.44,2.363045013,34.95628717
278.92,1.991286949,29.45690753
281.3,2.242482778,33.17282216
283.08,2.55347516,37.77330118
285,2.545784822,37.65953879
286.6,2.42194129,35.82753388
288.2,2.613974223,38.66825773
290.04,2.450850147,36.25517969
292.02,2.436179286,36.03815512
296.14,2.486631908,36.78449567
297.84,2.437181377,36.05297895
299.62,2.52714109,37.38374394
301.58,2.502959799,37.02603253
303.28,2.371709334,35.08445761
305,2.286359785,33.82189031
306.72,2.309137607,34.15884034
308.42,2.376419173,35.15412978
310.16,2.208495218,32.6700476
312.02,2.25166903,33.30871346
313.64,2.09374286,30.97252751
316.3,1.624349007,24.02883146
318.1,2.308996221,34.15674883
320.2,2.427387015,35.90809193
321.78,2.635552887,38.98746874
323.42,2.579195489,38.15377942
325.12,2.362607316,34.94981236
327.2,2.092647991,30.95633123
328.86,2.352578206,34.80145275
330.56,2.417754308,35.76559628
332.26,2.512542987,37.16779567
333.76,2.489997551,36.8342833
335.56,2.622141977,38.78908249
337.2,2.281076994,33.74374251
339.08,2.18511175,32.32413831
340.82,2.185839608,32.33490545
342.6,2.345286296,34.69358427
344.38,2.528393117,37.40226504
346.14,2.245062346,33.21098145
347.88,2.530036144,37.42657018
349.58,2.369214029,35.04754481
351.56,2.358433394,34.88806796
353.14,2.232961925,33.03198114
354.72,2.582867403,38.20809767
356.54,2.168537689,32.07895989
359.04,2.361277776,34.93014462
360.84,2.205765659,32.62966951
362.62,2.503014367,37.02683976
364.08,2.393430533,35.40577711
366,2.127136088,31.46651018
367.58,2.420504229,35.80627557
369.3,2.526022879,37.36720235
371.14,2.418124022,35.77106541
373.48,2.000498862,29.59317843
375.74,2.115542367,31.29500542
377.42,2.937765469,43.45806907
379.24,2.537693966,37.53985157
380.76,2.687905514,39.76191589
382.28,2.706748448,40.04065751
383.84,2.486525174,36.78291678
385.34,2.744896343,40.60497549
386.9,2.538014779,37.54459733
388.62,2.336359203,34.56152667
390.14,2.863421205,42.35830184
391.7,2.596387515,38.40809934
393.38,2.782486588,41.16104421
395.22,2.381753796,35.23304432
396.8,2.499919286,36.98105452
398.36,2.58193999,38.19437855
400.26,2.525894486,37.36530305
401.88,2.430185728,35.94949302
403.4,2.564984506,37.94355778
405.32,2.629296371,38.89491673
406.92,2.596960764,38.41657935
409.12,2.129780665,31.50563113
411.14,2.58626208,38.25831479
412.64,2.79413243,41.33331997
414.1,2.561217498,37.88783281
415.7,2.742094628,40.56352999
417.32,2.618143597,38.72993487
419.1,2.350126363,34.76518288
420.56,2.536824297,37.52698664
422.08,2.663848029,39.40603593
423.58,2.49173738,36.86002041
425.1,2.501190422,36.99985831
427,2.518328566,37.25338115
429.22,2.603743965,38.51692255
430.94,2.498791782,36.96437547
432.86,2.510416054,37.13633216
435.08,1.959594392,28.98808273
436.74,3.17194951,46.92233002
438.46,2.806845682,41.52138584
440.32,2.792215591,41.30496436
442.44,2.492279178,36.86803518
444.02,2.563568713,37.9226141
445.48,2.68645448,39.74045089
447.16,2.807999553,41.53845493
448.94,2.850837077,42.17214612
450.5,2.710907023,40.1021749
452.22,2.499479196,36.97454431
454.02,2.512753576,37.17091089
455.48,2.4252602,35.87663018
456.92,2.569270483,38.0069598
459.38,2.55988254,37.8680849
461.56,2.399140313,35.49024132
463.2,2.630199223,38.90827253
465.08,2.778287526,41.0989279
467.08,2.558469086,37.84717583
469.64,1.536614313,22.73098096
471.22,3.146869074,46.55131766
472.9,2.949238058,43.62778193
474.62,2.673722815,39.55211265
476.78,2.427016539,35.90261153
478.4,2.637155762,39.0111799
479.98,2.548621315,37.70149874
481.6,2.442543909,36.13230635
483.02,2.669737312,39.4931555
484.4,2.865902939,42.39501389
486.32,2.63627776,38.99819172
488.16,2.227042592,32.94441705
489.98,2.605601221,38.54439677
491.34,2.737980179,40.50266538
492.92,2.684176021,39.70674587
494.3,2.65776367,39.31603062
495.74,2.571262742,38.0364311
497.32,2.67617366,39.58836775
498.98,2.370321018,35.06392039
500.66,2.712431227,40.12472229
503.52,1.57600657,23.31370666
505.6,2.576023547,38.1068572
507.3,2.980545948,44.09091639
508.76,3.305270204,48.89452964
510.28,2.917862541,43.16364706
511.52,2.596938934,38.41625642
513.36,2.605131305,38.53744534
514.98,2.492248278,36.86757807
516.34,2.589296618,38.30320441
518.02,2.605169558,38.53801121
519.5,2.454958732,36.31595757
521.64,2.529628408,37.42053859
523.28,2.596250331,38.40606999
524.9,2.460635435,36.39993247
526.52,2.6440571,39.11327071
527.96,2.662157454,39.38102743
529.72,2.855837942,42.24612341
531.32,2.973352883,43.98451011
533.26,2.49175589,36.86029424
534.72,2.899286166,42.88884861
536.12,2.712538657,40.12631149
537.86,2.483076479,36.73190058
539.62,2.574583133,38.0855493
541.02,2.690320415,39.79763927
542.42,2.501208926,37.00013204
544.4,2.185251613,32.3262073
545.74,3.002598061,44.41713108
547.34,2.682727883,39.68532372
549.22,2.413180518,35.69793665
550.6,2.933153038,43.38983784
552.98,1.77118374,26.2009429
554.46,2.965911768,43.87443444
556,3.010040691,44.52722915
558,2.329172285,34.45521131
559.38,3.223984092,47.69207237
560.86,2.815433734,41.64842802
562.14,2.919329538,43.1853482
564.18,2.50753411,37.09369985
565.8,2.786581875,41.22162537
567.18,2.668001669,39.46748032
568.62,2.831620101,41.88787132
570.22,2.774199673,41.03845671
572.34,2.141602288,31.68050722
573.94,2.83071471,41.87447796
575.5,2.429994145,35.94665894
576.96,2.731821036,40.41155379
578.3,2.524254185,37.34103824
579.82,2.676262035,39.58967508
582.56,2.315910248,34.25902733
584.06,1.999267745,29.57496664
586.12,2.649441791,39.1929259
587.64,2.854448403,42.2255681
589,2.651083427,39.21721046
590.4,2.677195894,39.60348955
591.76,2.607904132,38.57846349
593.24,2.57833522,38.14105355
594.74,2.61396098,38.66806184
596.12,2.578244086,38.13970542
597.58,2.700090307,39.94216431
599.74,2.437871391,36.06318625
601.86,2.564101273,37.9304922
603.28,2.692974876,39.83690646
604.56,2.699111679,39.92768756
605.92,2.914943208,43.12046165
607.86,2.361766502,34.93737429
610.06,1.67908078,24.83847308
611.46,3.09931662,45.84787899
612.9,3.262325572,48.25925403
614.66,2.82544855,41.79657619
616.4,2.527287173,37.38590492
617.9,2.816021693,41.65712564
619.94,2.11543413,31.29340429
621.9,2.979096372,44.06947295
623.52,3.005499386,44.46005008
625,2.745314534,40.61116175
626.54,2.813509995,41.61997034
627.84,2.658092013,39.32088776
629.56,2.500244242,36.98586157
630.92,2.848221984,42.13346131
632.6,2.473818241,36.5949444
634,2.952005608,43.66872202
635.4,2.62954894,38.89865296
636.86,2.371261164,35.07782787
638.98,2.261762975,33.45803218
640.6,2.457069397,36.34718042
642,2.648643081,39.18111067
643.42,2.742327275,40.56697153
644.88,2.383951979,35.26556183
646.46,2.674176274,39.55882062
648.02,2.485147984,36.76254414
649.9,2.462465506,36.42700452
652.06,2.33104027,34.48284423
653.48,2.607269871,38.56908094
654.96,2.280635763,33.73721543
656.98,2.313064309,34.21692766
658.42,2.789128972,41.25930432
659.8,2.586857209,38.26711848
661.32,2.597087419,38.41845294
662.98,2.320847112,34.33205787
664.28,2.170250295,32.10429431
666.18,2.568285767,37.99239301
668.26,2.582670318,38.20518222
669.7,2.696395256,39.88750379
670.96,2.588612314,38.29308156
672.34,2.765340801,40.9074083
674.4,2.241737933,33.16180374
675.72,2.742036133,40.56266469
677.14,2.695490351,39.87411762
678.46,2.55183115,37.74898151
679.86,2.757987374,40.79862979
681.52,2.256607695,33.38177064
682.94,2.446011614,36.18360376
685.1,2.089338849,30.90737942
686.92,2.844284246,42.07521074
688.52,2.837756616,41.97864816
690.02,2.681943528,39.67372082
691.36,2.607373438,38.57061298
692.94,2.492256682,36.86770239
694.36,2.39989901,35.50146464
696.02,2.479985785,36.68618026
697.76,2.371805995,35.08588751
700.38,2.267241935,33.53908189
701.92,2.540324921,37.57877102
703.52,2.822073422,41.74664826
705.6,2.428009133,35.91729486
707.32,2.605125618,38.53736121
708.96,2.32230102,34.35356538
711.36,1.822261713,26.95653422
713.32,2.324162205,34.3810977
714.96,2.940455045,43.4978557
716.5,2.971712975,43.9602511
717.8,2.905327752,42.97822118
719.16,2.424281212,35.86214811
720.96,2.417370757,35.75992244
722.48,2.736438762,40.47986334
723.9,2.525637197,37.36149699
726.14,2.35229737,34.79729838
728.34,2.196684638,32.49533487
729.76,2.869434201,42.44725149
731.32,2.652000093,39.23077061
732.68,2.584676486,38.23485926
734.14,2.576199436,38.10945912
735.46,2.646747478,39.1530692
736.92,2.507579136,37.09436592
739.1,1.992478989,29.47454125
740.62,2.589276445,38.30290599
741.9,2.650108573,39.20278954
743.32,2.713525635,40.14091176
744.92,2.444688025,36.16402404
746.46,2.539579079,37.56773785
747.88,2.307949068,34.1412584
749.48,2.444895162,36.16708819
751.14,2.404429706,35.56848678
752.64,2.227764974,32.95510317
754.8,2.230311819,32.99277838
756.36,2.169453453,32.09250669
757.9,2.333426275,34.51814016
759.42,2.537509962,37.53712961
761.04,2.40493034,35.5758926
762.52,2.225141415,32.91629313
764.34,2.119779991,31.35769217
765.74,2.407798557,35.61832186
767.44,2.440167881,36.097158
769.18,2.31251118,34.20874526
770.82,2.503248901,37.03030918
772.38,2.420955,35.81294378
774.7,2.232188385,33.02053824
776.28,2.373698716,35.11388633
777.88,2.130548139,31.5169843
779.36,2.313127368,34.21786047
781.06,2.419062235,35.7849443
782.56,2.036971866,30.13271991
783.98,2.281586797,33.75128399
785.82,2.018029942,29.85251393
787.22,2.814668193,41.63710345
788.82,2.616807385,38.71016842
790.16,2.335634408,34.55080486
791.64,2.479041245,36.67220776
793.04,2.28475307,33.79812233
795.02,2.199978129,32.54405517
796.54,2.131372584,31.52918023
798.62,2.309248816,34.16048545
800.12,2.672889394,39.53978393
801.62,2.667847812,39.46520432
803.16,2.737208145,40.49124474
804.52,2.406138778,35.59376891
806.44,2.46967089,36.53359304
809.06,1.67051922,24.71182279
810.9,2.465656916,36.47421473
812.36,3.130183611,46.30449128
813.94,3.171342459,46.91334998
815.8,2.402460645,35.53935865
817.14,3.028206047,44.79594743
818.5,2.719875886,40.23485039
819.86,2.87424597,42.51843151
821.46,2.641410338,39.07411742
822.82,2.716391835,40.18331117
824.08,2.844541114,42.07901057
825.64,2.617521654,38.72073452
827.4,0.825623581,12.21336658
828.76,2.463466803,36.44181661
830.04,3.265462351,48.30565608
832.02,2.170080888,32.10178828
833.36,3.108872071,45.98923182
834.82,2.689671021,39.78803285
836.82,2.679136966,39.63220365
838.02,2.873846634,42.51252417
839.16,2.093655739,30.97123874
840.74,2.939772234,43.48775494
842.24,3.096740109,45.80976493
843.9,2.600520716,38.46924136
845.28,3.110000115,46.00591886
846.52,2.617178632,38.71566024
847.92,3.000193321,44.38155801
849.72,2.45235775,36.27748151
851.18,2.524915881,37.35082665
852.64,2.477585684,36.65067581
854.14,2.798545853,41.3986073
855.96,2.276972821,33.6830299
857.88,2.818689971,41.6965972
859.32,2.799905299,41.41871744
860.92,2.476102704,36.62873823
862.44,2.753084804,40.72610657
863.76,2.830409405,41.86996162
865.34,2.511252924,37.1487119
866.56,2.80840625,41.54447116
867.76,2.898265216,42.8737458
869.46,2.627230834,38.86436144
870.8,3.041187765,44.98798468
872.48,2.54835094,37.69749912
874.22,2.883153775,42.65020378
875.84,2.717612271,40.20136496
877.56,1.99835612,29.56148106
879.12,2.490274887,36.8383859
880.32,3.317649157,49.07765025
881.84,3.025989892,44.76316408
883.14,2.604027794,38.52112122
884.74,2.72324276,40.28465621
886.08,2.85503051,42.23417914
887.34,2.694994326,39.86677997
888.6,2.897336826,42.86001222
889.98,2.586948965,38.26847581
891.44,2.728806217,40.36695587
892.64,2.496652651,36.93273152
894.62,2.598616272,38.44106911
896.12,2.737012173,40.48834575
897.34,2.534747449,37.49626403
898.48,2.856070226,42.24955955
899.78,2.669041306,39.48285956
901.16,2.595827316,38.39981237
902.36,2.85071897,42.17039896
903.78,2.627849677,38.87351593
905,2.753057725,40.72570599
906.64,2.469344032,36.52875787
908.04,3.167892227,46.86231104
909.82,2.2935061,33.92760503
911.98,1.921520154,28.42485435
913.76,2.610076133,38.61059369
915.08,3.278778015,48.50263336
916.46,3.038570398,44.94926625
917.66,2.707006926,40.04448115
918.88,2.44533426,36.17358373
920.74,2.718315582,40.21176897
922.36,2.535605988,37.50896431
923.84,2.857278895,42.26743928
925.16,2.415662424,35.73465125
926.34,2.542863298,37.61632098
928.3,2.467031975,36.49455584
929.5,2.047187347,30.28383649
930.84,2.37713355,35.16469749
932.28,2.559307749,37.85958208
933.44,2.832587859,41.90218726
934.96,2.560812968,37.88184863
936.34,3.030154186,44.82476606
937.6,2.688598737,39.77217067
938.74,2.594551583,38.38094058
940.4,2.788405151,41.2485969
941.74,2.55445685,37.78782323
943.16,2.797286269,41.37997439
944.38,2.775143063,41.05241217
945.52,2.446662723,36.19323555
946.76,2.874359514,42.52011116
948.86,2.477244826,36.64563352
950.22,2.693778389,39.84879274
951.4,2.711210016,40.10665704
952.54,2.34291441,34.65849719
953.72,2.556641228,37.8201365
954.94,2.336790227,34.56790277
956.68,2.584048207,38.22556519
957.94,2.61364525,38.66339128
959.26,3.048736459,45.09965176
960.86,2.544272979,37.63717424
962.24,2.664593926,39.41706992
963.74,2.626692272,38.85639455
965.04,2.523164584,37.32491988
966.42,2.855833574,42.24605879
967.88,2.559464711,37.86190402
969.72,2.166486047,32.04861017
971,2.818392295,41.69219371
972.42,2.504125225,37.04327256
974.12,2.810626864,41.57732047
975.9,2.527212342,37.38479796
977.52,2.91179456,43.07388402
978.94,2.51898046,37.26302456
980.36,2.63305546,38.95052456
982.34,2.207809399,32.65990235
983.8,3.012765562,44.5675379
985.4,2.402608583,35.54154709
986.8,2.558070345,37.8412773
988.24,2.730969097,40.39895114
989.56,2.789524485,41.26515511
991.02,2.417717611,35.76505342
992.36,2.475212725,36.61557286
993.52,2.48624209,36.77872914
994.76,2.975410605,44.01494978
996.74,2.39052828,35.36284438
998.22,2.498881073,36.96569634
999.44,2.921714155,43.2206236
1000.72,2.90012823,42.90130518
1002.28,2.482848935,36.72853454
1003.62,2.62732975,38.86582471
1005.14,2.364159571,34.97277472
1006.88,2.132037895,31.53902212
1008.34,3.022482012,44.71127237
1009.62,2.587249335,38.27291916
1011.08,2.587432711,38.27563182
1012.48,2.457691899,36.35638904
1014.12,2.635065037,38.98025203
1015.46,2.334924475,34.54030289
1016.76,2.593609796,38.36700882
1018.98,2.28705568,33.83218461
1020.22,2.709413945,40.08008794
1021.52,2.862142596,42.33938752
1022.8,2.615492332,38.69071497
1024.4,2.590942135,38.32754638
1025.74,2.2059005,32.63166421
1027.08,2.77905625,41.11029956
1028.34,2.763386464,40.87849798
1030,2.167928493,32.06994812
1031.44,3.119911608,46.15253858
1032.8,2.96679052,43.88743372
1034.38,2.722284827,40.2704856
1035.74,2.799528518,41.41314376
1037.34,2.537476114,37.53662891
1038.9,2.546245224,37.66634946
1041.24,1.666883475,24.65803957
1042.62,2.632689524,38.94511131
1043.84,3.203816243,47.39373141
1045.12,3.272789302,48.41404293
1046.54,2.756644755,40.77876857
1047.76,2.57623402,38.10997071
1048.84,2.435289201,36.02498818
1050.04,3.038816423,44.95290567
1051.74,2.403608502,35.55633879
1053.04,3.126001459,46.24262513
1054.32,2.432503194,35.98377506
1055.52,2.741914257,40.56086178
1057.12,2.874479849,42.52189125
1058.72,2.209340228,32.68254775
1060.02,2.734056301,40.44461984
1061.3,2.996607284,44.32851012
1062.56,2.520208047,37.28118412
1063.94,2.578146589,38.13826315
1065.58,2.778673168,41.10463267
1067,2.871661502,42.48019973
1068.7,2.475226556,36.61577745
1070.18,2.278607288,33.7072084
1071.82,2.634029701,38.96493641
1073.14,2.731761449,40.41067232
1074.52,2.914057529,43.1073599
1075.92,2.759357434,40.81889695
1077.28,2.647564314,39.16515257
1078.68,2.595144461,38.38971096
1079.96,2.553065385,37.76723942
1081.12,2.542901003,37.61687874
1082.84,2.309897875,34.1700869
1084.58,2.620833712,38.76972947
1085.9,2.951798428,43.66565722
1087.34,2.628433667,38.88215484
