time,VO2,VO2_rel
5.64,0.6524961,9.65230917
7.82,0.643106857,9.513415044
11.46,0.780123868,11.54029391
14.22,0.780253437,11.5422106
16.74,0.474681725,7.021919008
21.1,0.65542909,9.6956966
23.76,0.611592397,9.047224812
26.96,0.760804491,11.25450431
29.68,0.54577309,8.073566424
32.16,0.85834411,12.69739807
34.86,0.581162446,8.597077598
36.64,0.599889151,8.874099867
39.3,0.891573311,13.1889543
43.36,0.944327195,13.9693372
45.96,0.76735271,11.35137144
48.28,0.755422188,11.17488444
50.46,0.622325132,9.205993078
53.08,0.99435949,14.7094599
55.58,1.091741952,16.15002888
60.76,1.239846815,18.34092921
63.64,0.842172206,12.45816873
65.94,0.831457441,12.29966629
69.06,0.977993793,14.4673638
72.74,1.268027754,18.75780702
75.86,1.795081518,26.55446032
78.6,1.391670994,20.58684902
80.86,1.01477417,15.01145221
83.72,1.117782059,16.53523755
86.9,1.070339423,15.83342341
89.62,1.48826204,22.01571065
92.08,1.157775369,17.12685457
94.34,1.313656232,19.43278449
96.68,1.076046209,15.91784334
99.56,1.261379784,18.65946427
102.3,1.328499406,19.65235808
106.08,1.358953576,20.10286355
109.2,1.214173814,17.96115109
111.32,1.340783804,19.83407993
113.36,1.24118415,18.36071227
115.54,1.231080536,18.21125053
118.38,1.05725885,15.63992382
121.02,1.415609872,20.94097443
123.6,1.496008969,22.1303102
126.4,1.421714671,21.03128212
130.02,1.100188614,16.2749795
134.14,1.28370575,18.98973003
136.74,1.754791056,25.95844757
138.66,1.636211627,24.20431401
140.62,1.651657491,24.43280313
142.74,1.619042971,23.95033981
144.7,1.679649268,24.84688266
146.88,1.573136214,23.27124577
149.04,1.233607151,18.2486265
151.76,1.611530045,23.83920186
153.76,1.644851181,24.33211806
155.88,1.590280321,23.52485682
158.8,1.655812889,24.4942735
160.6,1.279832031,18.9324265
162.54,0.991830914,14.67205495
164.52,1.453557285,21.50232671
166.96,1.003458938,14.84406713
169.48,1.464922333,21.67044871
172.84,1.79209574,26.51029201
174.9,1.340246584,19.82613289
177.08,1.34050927,19.83001879
179.08,1.349279253,19.95975226
181.14,1.352181023,20.00267785
183.1,1.178884396,17.43911828
185.44,1.034367403,15.30129295
187.78,1.267148163,18.7447953
189.92,1.141274237,16.88275499
192.14,1.198355196,17.72714787
195.24,0.784103352,11.59916201
197.54,0.798189415,11.80753573
200.26,0.983027538,14.54182749
203.58,1.028285976,15.21133101
206.08,1.377596263,20.37864295
208.28,1.025440423,15.16923703
210.8,0.797213472,11.79309869
212.7,1.011333092,14.96054869
213.78,0.127001918,1.878726591
216.66,0.868695751,12.85052886
218.66,1.222693383,18.08718022
220.6,0.931271404,13.77620421
222.48,1.014270219,15.00399732
224.52,1.125510397,16.64956209
227.32,1.249459522,18.48312902
229.28,1.030802176,15.2485529
231.36,1.148877492,16.99522918
233.52,1.094105247,16.18498886
235.84,0.966101214,14.29143807
239.32,1.503097323,22.23516749
241.3,1.225263716,18.1252029
243.3,1.096552815,16.22119548
245.2,1.322947517,19.57022954
249.42,1.250669632,18.50103006
251.26,1.148771195,16.99365672
252.6,1.182924287,17.49887999
255.36,1.232495758,18.23218577
256.94,1.463803977,21.65390499
258.68,1.28915398,19.07032515
263.42,1.060933371,15.69428063
267.96,0.992549803,14.6826894
269.78,0.483801081,7.156820722
271.46,0.485307118,7.179099379
274.02,0.802043198,11.86454435
279.64,0.971378408,14.36950308
284.44,0.949213673,14.04162239
287.82,0.810210819,11.98536715
291.36,0.886401007,13.11244093
295.8,0.900073304,13.31469384
299.7,0.989096083,14.63159886
303.12,0.846980876,12.52930291
308.4,0.750210589,11.09778979
311.94,0.846069803,12.51582549
315.14,0.881431211,13.03892323
318.96,0.847166331,12.53204632
322.12,0.805162804,11.91069237
325.24,0.84181127,12.45282944
329.16,0.807440422,11.94438494
332.54,0.782544818,11.57610677
334.78,0.873152319,12.91645443
337.8,0.965125198,14.27699998
340.7,0.979378307,14.48784477
344.52,0.817738282,12.09672015
347.62,1.08017766,15.97895947
350.42,1.150645478,17.02138281
353.34,1.06457022,15.74808018
357.38,1.175177826,17.38428737
360.4,1.150733811,17.02268951
364.1,1.165716916,17.24433308
366.94,1.312301932,19.41275048
370.88,1.318162143,19.49943998
374.36,1.694994128,25.07387763
377.3,1.616236054,23.90881737
381.24,1.613282645,23.86512788
384.04,1.410968776,20.87231917
386.46,1.62912419,24.09947026
389.6,1.608255264,23.79075834
392.04,1.782230445,26.36435569
394.7,1.604751606,23.73892908
397,1.672954051,24.74784099
399.54,1.534581555,22.70091057
401.62,1.790301002,26.48374263
403.5,1.695967092,25.08827059
405.38,1.770509118,26.19096328
408.9,1.727270035,25.55133187
411.02,1.451285582,21.46872163
413.38,1.540303849,22.7855599
415.32,1.667299763,24.66419767
417.22,1.793867002,26.53649412
419.42,1.667277002,24.66386097
422.58,1.378542297,20.39263753
425.48,1.597609886,23.63328233
427.66,1.876861031,27.76421644
429.72,1.758928752,26.01965609
431.64,1.720631283,25.45312549
433.64,1.696300478,25.09320234
435.84,1.624993926,24.03837168
437.52,1.655094408,24.4836451
439.52,1.823646157,26.97701415
442.26,1.484223644,21.95597106
444.96,1.542893233,22.82386439
447.12,1.632780494,24.1535576
449.38,1.675606755,24.78708218
451.42,1.708292627,25.270601
453.42,1.601143399,23.68555323
455.28,1.691347589,25.01993475
458.08,1.687920792,24.96924249
461.06,1.170864374,17.32047891
463.46,1.62817848,24.08548047
466.06,1.551628873,22.95308983
468.42,1.502482198,22.22606801
471.88,1.178297615,17.4304381
475.2,1.209951535,17.89869135
477.54,1.261872993,18.66676025
479.72,1.137005078,16.81960175
482.64,1.374147454,20.32762506
484.58,1.712957045,25.33960126
486.42,1.79489817,26.55174807
488.24,1.515565774,22.41961205
490.08,1.403344673,20.75953659
491.8,1.422983286,21.05004861
493.8,1.570567782,23.23325122
495.64,1.464661528,21.66659066
497.48,1.284421096,19.00031207
499.26,1.533175819,22.68011567
501.24,1.364719986,20.18816548
502.98,1.35847738,20.09581923
505.4,1.404052033,20.7700005
507.28,1.303627941,19.28443699
509.38,1.385345401,20.49327516
511.34,1.357136066,20.07597731
513.3,1.368567061,20.24507486
